"date","year","district","demand","supply","supply_dir","aug_supply","short","short_dir","aug_supply_pct_dem","short_pct_dem","short_dir_pct_dem"
2007-07-01,2007,"28",11611.9999,10664.7095,10608.9956,55.7139000000006,947.2904,1003.0043,0.48,8.158,8.638
2007-08-01,2007,"28",4282.9999,4388.2,4283,105.2,0,0,2.456,0,0
2007-09-01,2007,"28",2818,2777,2668,109,102,150,3.868,3.62,5.323
2007-10-01,2007,"28",1531,1514.3316,1510.9316,3.40000000000009,20.0684,20.0684,0.222,1.311,1.311
2007-11-01,2008,"28",0,0,0,0,0,0,0,0,0
2007-12-01,2008,"28",0,0,0,0,0,0,0,0,0
2008-01-01,2008,"28",0,0,0,0,0,0,0,0,0
2008-02-01,2008,"28",0,0,0,0,0,0,0,0,0
2008-03-01,2008,"28",0,0,0,0,0,0,0,0,0
2008-04-01,2008,"28",77,77,77,0,0,0,0,0,0
2008-05-01,2008,"28",9203.9999,9203.9997,9203.9997,0,2e-04,0.000199999999949796,0,0,0
2008-06-01,2008,"28",18374.0001,18374.0006,18374.0006,0,1e-04,9.99999999748979e-05,0,0,0
2008-07-01,2008,"28",11251.0002,10850.9413,10748.5413,102.4,502.4589,502.4589,0.91,4.466,4.466
2008-08-01,2008,"28",5149.0001,5337.4002,4957.2162,380.184,0,191.784,7.384,0,3.725
2008-09-01,2008,"28",2653,2802.6787,2548.1311,254.5476,0,104.8689,9.595,0,3.953
2008-10-01,2008,"28",1238,1244.6,1211,33.5999999999999,23,27,2.714,1.858,2.181
2008-11-01,2009,"28",0,0,0,0,0,0,0,0,0
2008-12-01,2009,"28",0,0,0,0,0,0,0,0,0
2009-01-01,2009,"28",0,0,0,0,0,0,0,0,0
2009-02-01,2009,"28",0,0,0,0,0,0,0,0,0
2009-03-01,2009,"28",42,42,42,0,0,0,0,0,0
2009-04-01,2009,"28",535,563.8,535,28.8,0,0,5.383,0,0
2009-05-01,2009,"28",8509.9999,8563.6407,8348.1907,215.450000000001,0,161.8092,2.532,0,1.901
2009-06-01,2009,"28",14565.0001,14565,14565,0,1e-04,9.99999999748979e-05,0,0,0
2009-07-01,2009,"28",11497,11441.3741,11441.3741,0,55.6259,55.6259,0,0.484,0.484
2009-08-01,2009,"28",4434,4426.6,4256,170.6,89,178,3.848,2.007,4.014
2009-09-01,2009,"28",3294,2973.8051,2840.1311,133.674,377.1949,453.8689,4.058,11.451,13.779
2009-10-01,2009,"28",995,996.2,995,1.20000000000005,0,0,0.121,0,0
2009-11-01,2010,"28",714.0001,714.0001,714.0001,0,0,0,0,0,0
2009-12-01,2010,"28",738,738.0001,738.0001,0,0,0,0,0,0
2010-01-01,2010,"28",738,738.0001,738.0001,0,0,0,0,0,0
2010-02-01,2010,"28",666,666.0001,666.0001,0,0,0,0,0,0
2010-03-01,2010,"28",738,738.0001,738.0001,0,0,0,0,0,0
2010-04-01,2010,"28",948,952,948,4,0,0,0.422,0,0
2010-05-01,2010,"28",6836.0001,6561.0001,6527.0001,34,275,309,0.497,4.023,4.52
2010-06-01,2010,"28",16245.9999,16246.0002,16246.0002,0,1e-04,0,0,0,0
2010-07-01,2010,"28",11578,10499.8896,10199.5114,300.378200000001,1078.1105,1378.4886,2.594,9.312,11.906
2010-08-01,2010,"28",4249,4248.7909,4173.1909,75.6000000000004,75.8092,75.8092,1.779,1.784,1.784
2010-09-01,2010,"28",3289,3145.4787,3005.1311,140.3476,186,283.8689,4.267,5.655,8.631
2010-10-01,2010,"28",1867,1859.4,1834,25.4000000000001,25,33,1.36,1.339,1.768
2010-11-01,2011,"28",0,0,0,0,0,0,0,0,0
2010-12-01,2011,"28",0,0,0,0,0,0,0,0,0
2011-01-01,2011,"28",0,0,0,0,0,0,0,0,0
2011-02-01,2011,"28",0,0,0,0,0,0,0,0,0
2011-03-01,2011,"28",0,0,0,0,0,0,0,0,0
2011-04-01,2011,"28",200,200,200,0,0,0,0,0,0
2011-05-01,2011,"28",6429,6429,6404.462,24.5380000000005,0,24.538,0.382,0,0.382
2011-06-01,2011,"28",16670,16562.8859,16562.8859,0,107.1145,107.1143,0,0.643,0.643
2011-07-01,2011,"28",11674.0001,11549.3004,11339.4517,209.8487,124.6997,334.5484,1.798,1.068,2.866
2011-08-01,2011,"28",5371,5313.5265,5165,148.5265,116.6735,206,2.765,2.172,3.835
2011-09-01,2011,"28",3224,2909.0786,2759.1311,149.9475,388.5213,464.8689,4.651,12.051,14.419
2011-10-01,2011,"28",1402,1384.7165,1368.5165,16.2,33.4835,33.4835,1.155,2.388,2.388
2011-11-01,2012,"28",0,0,0,0,0,0,0,0,0
2011-12-01,2012,"28",0,0,0,0,0,0,0,0,0
2012-01-01,2012,"28",0,0,0,0,0,0,0,0,0
2012-02-01,2012,"28",0,0,0,0,0,0,0,0,0
2012-03-01,2012,"28",95,95,95,0,0,0,0,0,0
2012-04-01,2012,"28",1654,1558.9477,1363.2479,195.6998,125.0523,290.7521,11.832,7.561,17.579
2012-05-01,2012,"28",9677.9999,5985.1422,5557.4254,427.7168,3692.8578,4120.5745,4.419,38.157,42.577
2012-06-01,2012,"28",18411.0003,7363.8235,7236.9906,126.832899999999,11047.1762,11174.0097,0.689,60.003,60.692
2012-07-01,2012,"28",11612,6272.6404,6220.5062,52.1342000000004,5339.3598,5391.4938,0.449,45.981,46.43
2012-08-01,2012,"28",5271,4434.1666,4370.3666,63.7999999999993,900.6335,900.6335,1.21,17.087,17.087
2012-09-01,2012,"28",2680,2612.5547,2555.5108,57.0439000000001,124.4892,124.4892,2.129,4.645,4.645
2012-10-01,2012,"28",1731,1665,1665,0,66,66,0,3.813,3.813
2012-11-01,2013,"28",0,0,0,0,0,0,0,0,0
2012-12-01,2013,"28",0,0,0,0,0,0,0,0,0
1970-10-01,1970,"29",590,590,590,0,0,0,0,0,0
1970-11-01,1971,"29",79,79,79,0,0,0,0,0,0
1970-12-01,1971,"29",76,76,76,0,0,0,0,0,0
1971-01-01,1971,"29",85,85,85,0,0,0,0,0,0
1971-02-01,1971,"29",80,80,80,0,0,0,0,0,0
1971-03-01,1971,"29",101,101,101,0,0,0,0,0,0
1971-04-01,1971,"29",431,431,431,0,0,0,0,0,0
1971-05-01,1971,"29",2897,2897,2897,0,0,0,0,0,0
1971-06-01,1971,"29",4112,4112,4112,0,0,0,0,0,0
1971-07-01,1971,"29",3787,3787,3787,0,0,0,0,0,0
1971-08-01,1971,"29",2139.0002,2139.0001,2139.0001,0,1e-04,9.99999999748979e-05,0,0,0
1971-09-01,1971,"29",1576,1575.9999,1575.9999,0,1e-04,9.99999999748979e-05,0,0,0
1971-10-01,1971,"29",931,931,931,0,0,0,0,0,0
1971-11-01,1972,"29",79,79,79,0,0,0,0,0,0
1971-12-01,1972,"29",76,76,76,0,0,0,0,0,0
1972-01-01,1972,"29",85,85,85,0,0,0,0,0,0
1972-02-01,1972,"29",80,80,80,0,0,0,0,0,0
1972-03-01,1972,"29",101,101,101,0,0,0,0,0,0
1972-04-01,1972,"29",583,583,583,0,0,0,0,0,0
1972-05-01,1972,"29",2897,2897,2897,0,0,0,0,0,0
1972-06-01,1972,"29",4516,4515.9998,4515.9998,0,2e-04,0.000199999999949796,0,0,0
1972-07-01,1972,"29",3332,3332,3332,0,0,0,0,0,0
1972-08-01,1972,"29",2358.9999,2358.9999,2358.9999,0,0,0,0,0,0
1972-09-01,1972,"29",1479,1479.0343,1479,0.0343000000000302,0,0,0.002,0,0
1972-10-01,1972,"29",931,931,931,0,0,0,0,0,0
1972-11-01,1973,"29",79,79,79,0,0,0,0,0,0
1972-12-01,1973,"29",76,76,76,0,0,0,0,0,0
1973-01-01,1973,"29",85,85,85,0,0,0,0,0,0
1973-02-01,1973,"29",80,80,80,0,0,0,0,0,0
1973-03-01,1973,"29",101,101,101,0,0,0,0,0,0
1973-04-01,1973,"29",294,294,294,0,0,0,0,0,0
1973-05-01,1973,"29",2157.0001,2157.26,2157.0001,0.259900000000016,0,0,0.012,0,0
1973-06-01,1973,"29",4388,4387.9998,4387.9998,0,2e-04,0.000199999999949796,0,0,0
1973-07-01,1973,"29",4334,4334,4334,0,0,0,0,0,0
1973-08-01,1973,"29",2446.9999,2446.9999,2446.9999,0,0,0,0,0,0
1973-09-01,1973,"29",1576,1575.9999,1575.9999,0,1e-04,9.99999999748979e-05,0,0,0
1973-10-01,1973,"29",1173,1173,1173,0,0,0,0,0,0
1973-11-01,1974,"29",4,4,4,0,0,0,0,0,0
1973-12-01,1974,"29",2,2,2,0,0,0,0,0,0
1974-01-01,1974,"29",26,26,26,0,0,0,0,0,0
1974-02-01,1974,"29",1,1,1,0,0,0,0,0,0
1974-03-01,1974,"29",0,0,0,0,0,0,0,0,0
1974-04-01,1974,"29",535,535,535,0,0,0,0,0,0
1974-05-01,1974,"29",5243.9998,5243.9995,5243.9995,0,2e-04,0.000300000000152068,0,0,0
1974-06-01,1974,"29",6155,6154.9998,6154.9998,0,2e-04,0.000199999999949796,0,0,0
1974-07-01,1974,"29",4281,4280.9998,4280.9998,0,2e-04,0.000199999999949796,0,0,0
1974-08-01,1974,"29",3182,3182,3182,0,0,0,0,0,0
1974-09-01,1974,"29",1863,1863,1863,0,0,0,0,0,0
1974-10-01,1974,"29",1478,1478,1478,0,0,0,0,0,0
1974-11-01,1975,"29",99,99,99,0,0,0,0,0,0
1974-12-01,1975,"29",76,76,76,0,0,0,0,0,0
1975-01-01,1975,"29",76,76,76,0,0,0,0,0,0
1975-02-01,1975,"29",68,68,68,0,0,0,0,0,0
1975-03-01,1975,"29",78,78,78,0,0,0,0,0,0
1975-04-01,1975,"29",292,292,292,0,0,0,0,0,0
1975-05-01,1975,"29",2187.0001,2187.24,2187.0001,0.239899999999579,0,0,0.011,0,0
1975-06-01,1975,"29",6580.0002,6579.9995,6579.9995,0,7e-04,0.000700000000051659,0,0,0
1975-07-01,1975,"29",7226.0002,7225.9998,7225.9998,0,5e-04,0.000399999999899592,0,0,0
1975-08-01,1975,"29",3008.9999,3008.9999,3008.9999,0,0,0,0,0,0
1975-09-01,1975,"29",2789,2789,2789,0,0,0,0,0,0
1975-10-01,1975,"29",1702,1702,1702,0,0,0,0,0,0
1975-11-01,1976,"29",16,16,16,0,0,0,0,0,0
1975-12-01,1976,"29",24,24,24,0,0,0,0,0,0
1976-01-01,1976,"29",2,2,2,0,0,0,0,0,0
1976-02-01,1976,"29",40,40,40,0,0,0,0,0,0
1976-03-01,1976,"29",0,0,0,0,0,0,0,0,0
1976-04-01,1976,"29",508,508,508,0,0,0,0,0,0
1976-05-01,1976,"29",4151.9999,4151.9997,4151.9997,0,2e-04,0.000199999999949796,0,0,0
1976-06-01,1976,"29",7071,7070.9995,7070.9995,0,5e-04,0.000500000000101863,0,0,0
1976-07-01,1976,"29",4565,4565,4565,0,0,0,0,0,0
1976-08-01,1976,"29",2986.0001,2986.0001,2986.0001,0,0,0,0,0,0
1976-09-01,1976,"29",1916,1916,1916,0,0,0,0,0,0
1976-10-01,1976,"29",1208.9999,1209.0635,1208.9999,0.0635999999999513,1e-04,0,0.005,0,0
1976-11-01,1977,"29",164,164,164,0,0,0,0,0,0
1976-12-01,1977,"29",156,156,156,0,0,0,0,0,0
1977-01-01,1977,"29",156,156,156,0,0,0,0,0,0
1977-02-01,1977,"29",141,141,141,0,0,0,0,0,0
1977-03-01,1977,"29",148,148,148,0,0,0,0,0,0
1977-04-01,1977,"29",890,890,890,0,0,0,0,0,0
1977-05-01,1977,"29",3741,3741,3741,0,0,0,0,0,0
1977-06-01,1977,"29",4132,4132,4132,0,0,0,0,0,0
1977-07-01,1977,"29",2674.9998,2674.9998,2674.9998,0,0,0,0,0,0
1977-08-01,1977,"29",2700,2700,2700,0,0,0,0,0,0
1977-09-01,1977,"29",1845.0002,1845.0002,1845.0002,0,0,0,0,0,0
1977-10-01,1977,"29",1104,1104,1104,0,0,0,0,0,0
1977-11-01,1978,"29",164,164,164,0,0,0,0,0,0
1977-12-01,1978,"29",159,159,159,0,0,0,0,0,0
1978-01-01,1978,"29",114,114,114,0,0,0,0,0,0
1978-02-01,1978,"29",96,96,96,0,0,0,0,0,0
1978-03-01,1978,"29",131,131,131,0,0,0,0,0,0
1978-04-01,1978,"29",689,689,689,0,0,0,0,0,0
1978-05-01,1978,"29",2866.0001,2866.0001,2866.0001,0,0,0,0,0,0
1978-06-01,1978,"29",6022,6021.9998,6021.9998,0,2e-04,0.000199999999949796,0,0,0
1978-07-01,1978,"29",4153.9999,4153.9997,4153.9997,0,2e-04,0.000199999999949796,0,0,0
1978-08-01,1978,"29",3256,3256,3256,0,0,0,0,0,0
1978-09-01,1978,"29",1642,1641.9999,1641.9999,0,1e-04,9.99999999748979e-05,0,0,0
1978-10-01,1978,"29",1059,1059,1059,0,0,0,0,0,0
1978-11-01,1979,"29",180,180,180,0,0,0,0,0,0
1978-12-01,1979,"29",174,174,174,0,0,0,0,0,0
1979-01-01,1979,"29",147,147,147,0,0,0,0,0,0
1979-02-01,1979,"29",116,115.981,115.981,0,0.019,0.0189999999999984,0,0.016,0.016
1979-03-01,1979,"29",94,94,94,0,0,0,0,0,0
1979-04-01,1979,"29",461,461,461,0,0,0,0,0,0
1979-05-01,1979,"29",1809,1809.2599,1808.9999,0.259999999999991,0,9.99999999748979e-05,0.014,0,0
1979-06-01,1979,"29",3864,3864,3864,0,0,0,0,0,0
1979-07-01,1979,"29",5131,5130.9998,5130.9998,0,2e-04,0.000199999999949796,0,0,0
1979-08-01,1979,"29",3139,3139,3139,0,0,0,0,0,0
1979-09-01,1979,"29",2119,2119,2119,0,0,0,0,0,0
1979-10-01,1979,"29",1155,1155,1155,0,0,0,0,0,0
1979-11-01,1980,"29",90,90,90,0,0,0,0,0,0
1979-12-01,1980,"29",101,101,101,0,0,0,0,0,0
1980-01-01,1980,"29",91,91,91,0,0,0,0,0,0
1980-02-01,1980,"29",101,101,101,0,0,0,0,0,0
1980-03-01,1980,"29",69,69,69,0,0,0,0,0,0
1980-04-01,1980,"29",468,468,468,0,0,0,0,0,0
1980-05-01,1980,"29",1824,1824.02,1824,0.0199999999999818,0,0,0.001,0,0
1980-06-01,1980,"29",5544.0002,5543.9998,5543.9998,0,5e-04,0.000399999999899592,0,0,0
1980-07-01,1980,"29",4912,4911.9996,4911.9996,0,4e-04,0.000399999999899592,0,0,0
1980-08-01,1980,"29",2859.9999,2859.9999,2859.9999,0,0,0,0,0,0
1980-09-01,1980,"29",1426,1426,1426,0,0,0,0,0,0
1980-10-01,1980,"29",718,718,718,0,0,0,0,0,0
1980-11-01,1981,"29",115,115,115,0,0,0,0,0,0
1980-12-01,1981,"29",121,121,121,0,0,0,0,0,0
1981-01-01,1981,"29",121,121,121,0,0,0,0,0,0
1981-02-01,1981,"29",59,59,59,0,0,0,0,0,0
1981-03-01,1981,"29",61,61,61,0,0,0,0,0,0
1981-04-01,1981,"29",489,489,489,0,0,0,0,0,0
1981-05-01,1981,"29",2546,2546,2546,0,0,0,0,0,0
1981-06-01,1981,"29",4465,4464.9996,4464.9996,0,4e-04,0.000399999999899592,0,0,0
1981-07-01,1981,"29",2932.9999,2932.9999,2932.9999,0,0,0,0,0,0
1981-08-01,1981,"29",2279,2279,2279,0,1e-04,0,0,0,0
1981-09-01,1981,"29",1935.0001,1935.0001,1935.0001,0,0,0,0,0,0
1981-10-01,1981,"29",1297,1297,1297,0,0,0,0,0,0
1981-11-01,1982,"29",65,65,65,0,0,0,0,0,0
1981-12-01,1982,"29",39,39,39,0,0,0,0,0,0
1982-01-01,1982,"29",31,31,31,0,0,0,0,0,0
1982-02-01,1982,"29",67,67,67,0,0,0,0,0,0
1982-03-01,1982,"29",31,31,31,0,0,0,0,0,0
1982-04-01,1982,"29",548,548,548,0,0,0,0,0,0
1982-05-01,1982,"29",1789.0001,1789.12,1789.0001,0.119899999999916,0,0,0.007,0,0
1982-06-01,1982,"29",5853.0002,5853.0002,5853.0002,0,0,0,0,0,0
1982-07-01,1982,"29",5236.9998,5236.9998,5236.9998,0,0,0,0,0,0
1982-08-01,1982,"29",2948,2948,2948,0,0,0,0,0,0
1982-09-01,1982,"29",1788.9999,1788.9999,1788.9999,0,0,0,0,0,0
1982-10-01,1982,"29",899,899,899,0,0,0,0,0,0
1982-11-01,1983,"29",51,51,51,0,0,0,0,0,0
1982-12-01,1983,"29",80,80,80,0,0,0,0,0,0
1983-01-01,1983,"29",82,82,82,0,0,0,0,0,0
1983-02-01,1983,"29",56,56,56,0,0,0,0,0,0
1983-03-01,1983,"29",61,61,61,0,0,0,0,0,0
1983-04-01,1983,"29",267,267,267,0,0,0,0,0,0
1983-05-01,1983,"29",2187.0001,2187.24,2187.0001,0.239899999999579,0,0,0.011,0,0
1983-06-01,1983,"29",3297,3297,3297,0,0,0,0,0,0
1983-07-01,1983,"29",5251,5251,5251,0,0,0,0,0,0
1983-08-01,1983,"29",2737,2737,2737,0,0,0,0,0,0
1983-09-01,1983,"29",1602,1601.9999,1601.9999,0,1e-04,9.99999999748979e-05,0,0,0
1983-10-01,1983,"29",842,842,842,0,0,0,0,0,0
1983-11-01,1984,"29",54,54,54,0,0,0,0,0,0
1983-12-01,1984,"29",61,61,61,0,0,0,0,0,0
1984-01-01,1984,"29",62,62,62,0,0,0,0,0,0
1984-02-01,1984,"29",59,59,59,0,0,0,0,0,0
1984-03-01,1984,"29",74,74,74,0,0,0,0,0,0
1984-04-01,1984,"29",449,449,449,0,0,0,0,0,0
1984-05-01,1984,"29",2566,2566.3063,2566,0.306300000000192,0,0,0.012,0,0
1984-06-01,1984,"29",4368.9998,4368.9995,4368.9995,0,2e-04,0.000300000000152068,0,0,0
1984-07-01,1984,"29",3982,3981.9998,3981.9998,0,2e-04,0.000199999999949796,0,0,0
1984-08-01,1984,"29",2548.0001,2548,2548,0,1e-04,9.99999999748979e-05,0,0,0
1984-09-01,1984,"29",1631.9999,1632.07,1631.9999,0.0701000000001386,1e-04,0,0.004,0,0
1984-10-01,1984,"29",617,617,617,0,0,0,0,0,0
1984-11-01,1985,"29",113,113,113,0,0,0,0,0,0
1984-12-01,1985,"29",135,135,135,0,0,0,0,0,0
1985-01-01,1985,"29",144,144,144,0,0,0,0,0,0
1985-02-01,1985,"29",105,105,105,0,0,0,0,0,0
1985-03-01,1985,"29",145,145,145,0,0,0,0,0,0
1985-04-01,1985,"29",253,253,253,0,0,0,0,0,0
1985-05-01,1985,"29",2342,2342.2653,2342,0.265300000000025,0,0,0.011,0,0
1985-06-01,1985,"29",4164,4163.9998,4163.9998,0,2e-04,0.000199999999949796,0,0,0
1985-07-01,1985,"29",3509,3509,3509,0,0,0,0,0,0
1985-08-01,1985,"29",2891,2891,2891,0,0,0,0,0,0
1985-09-01,1985,"29",1470.9999,1470.9999,1470.9999,0,1e-04,0,0,0,0
1985-10-01,1985,"29",1291,1290.9999,1290.9999,0,1e-04,9.99999999748979e-05,0,0,0
1985-11-01,1986,"29",79,79,79,0,0,0,0,0,0
1985-12-01,1986,"29",81,81,81,0,0,0,0,0,0
1986-01-01,1986,"29",81,81,81,0,0,0,0,0,0
1986-02-01,1986,"29",73,73,73,0,0,0,0,0,0
1986-03-01,1986,"29",93,93,93,0,0,0,0,0,0
1986-04-01,1986,"29",230,230,230,0,0,0,0,0,0
1986-05-01,1986,"29",2317.0001,2317.0001,2317.0001,0,0,0,0,0,0
1986-06-01,1986,"29",4567,4567,4567,0,0,0,0,0,0
1986-07-01,1986,"29",3159.0001,3159.0001,3159.0001,0,0,0,0,0,0
1986-08-01,1986,"29",2163,2163,2163,0,0,0,0,0,0
1986-09-01,1986,"29",1349.0001,1349.0001,1349.0001,0,0,0,0,0,0
1986-10-01,1986,"29",924,924,924,0,0,0,0,0,0
1986-11-01,1987,"29",24,24,24,0,0,0,0,0,0
1986-12-01,1987,"29",31,31,31,0,0,0,0,0,0
1987-01-01,1987,"29",31,31,31,0,0,0,0,0,0
1987-02-01,1987,"29",45,45,45,0,0,0,0,0,0
1987-03-01,1987,"29",62,62,62,0,0,0,0,0,0
1987-04-01,1987,"29",297,297,297,0,0,0,0,0,0
1987-05-01,1987,"29",1831.9999,1831.9998,1831.9998,0,1e-04,9.99999999748979e-05,0,0,0
1987-06-01,1987,"29",3564,3564,3564,0,0,0,0,0,0
1987-07-01,1987,"29",3599,3599,3599,0,0,0,0,0,0
1987-08-01,1987,"29",2563,2563,2563,0,0,0,0,0,0
1987-09-01,1987,"29",1926,1926,1926,0,0,0,0,0,0
1987-10-01,1987,"29",1033,1033.1598,1033,0.159799999999905,0,0,0.015,0,0
1987-11-01,1988,"29",24,24,24,0,0,0,0,0,0
1987-12-01,1988,"29",29,29,29,0,0,0,0,0,0
1988-01-01,1988,"29",33,33,33,0,0,0,0,0,0
1988-02-01,1988,"29",12,12,12,0,0,0,0,0,0
1988-03-01,1988,"29",12,12,12,0,0,0,0,0,0
1988-04-01,1988,"29",297,297,297,0,0,0,0,0,0
1988-05-01,1988,"29",2483,2483.1315,2483,0.13149999999996,0,0,0.005,0,0
1988-06-01,1988,"29",3738.9998,3738.9998,3738.9998,0,0,0,0,0,0
1988-07-01,1988,"29",3077,3077,3077,0,0,0,0,0,0
1988-08-01,1988,"29",2222,2222,2222,0,0,0,0,0,0
1988-09-01,1988,"29",1628,1628.1468,1628,0.146799999999985,0,0,0.009,0,0
1988-10-01,1988,"29",1495,1494.9999,1494.9999,0,1e-04,9.99999999748979e-05,0,0,0
1988-11-01,1989,"29",34,34,34,0,0,0,0,0,0
1988-12-01,1989,"29",26,26,26,0,0,0,0,0,0
1989-01-01,1989,"29",30,30,30,0,0,0,0,0,0
1989-02-01,1989,"29",8,8,8,0,0,0,0,0,0
1989-03-01,1989,"29",21,21,21,0,0,0,0,0,0
1989-04-01,1989,"29",341,341,341,0,0,0,0,0,0
1989-05-01,1989,"29",2608.9999,2608.9999,2608.9999,0,0,0,0,0,0
1989-06-01,1989,"29",4249.0002,4249,4249,0,2e-04,0.000199999999949796,0,0,0
1989-07-01,1989,"29",3108,3108,3108,0,0,0,0,0,0
1989-08-01,1989,"29",2351,2351,2351,0,0,0,0,0,0
1989-09-01,1989,"29",1611,1611.013,1610.9999,0.0130999999998949,1e-04,9.99999999748979e-05,0.001,0,0
1989-10-01,1989,"29",847,847,847,0,0,0,0,0,0
1989-11-01,1990,"29",211,211,211,0,0,0,0,0,0
1989-12-01,1990,"29",21,21,21,0,0,0,0,0,0
1990-01-01,1990,"29",12,12,12,0,0,0,0,0,0
1990-02-01,1990,"29",11,11,11,0,0,0,0,0,0
1990-03-01,1990,"29",12,12,12,0,0,0,0,0,0
1990-04-01,1990,"29",318,318,318,0,0,0,0,0,0
1990-05-01,1990,"29",1953.9999,1954.0214,1953.9999,0.02150000000006,0,0,0.001,0,0
1990-06-01,1990,"29",4724.9999,4724.9997,4724.9997,0,2e-04,0.000199999999949796,0,0,0
1990-07-01,1990,"29",3358,3358,3358,0,0,0,0,0,0
1990-08-01,1990,"29",2608,2608,2608,0,0,0,0,0,0
1990-09-01,1990,"29",1721.0001,1721,1721,0,1e-04,9.99999999748979e-05,0,0,0
1990-10-01,1990,"29",1029.9999,1029.9999,1029.9999,0,0,0,0,0,0
1990-11-01,1991,"29",0,0,0,0,0,0,0,0,0
1990-12-01,1991,"29",17,17,17,0,0,0,0,0,0
1991-01-01,1991,"29",0,0,0,0,0,0,0,0,0
1991-02-01,1991,"29",0,0,0,0,0,0,0,0,0
1991-03-01,1991,"29",0,0,0,0,0,0,0,0,0
1991-04-01,1991,"29",498,498,498,0,0,0,0,0,0
1991-05-01,1991,"29",2116.9999,2116.9999,2116.9999,0,0,0,0,0,0
1991-06-01,1991,"29",3809,3809,3809,0,0,0,0,0,0
1991-07-01,1991,"29",3399.0001,3399.0001,3399.0001,0,0,0,0,0,0
1991-08-01,1991,"29",2238.9999,2238.9999,2238.9999,0,0,0,0,0,0
1991-09-01,1991,"29",936,936,936,0,0,0,0,0,0
1991-10-01,1991,"29",757,757.2005,757,0.20049999999992,0,0,0.026,0,0
1991-11-01,1992,"29",0,0,0,0,0,0,0,0,0
1991-12-01,1992,"29",0,0,0,0,0,0,0,0,0
1992-01-01,1992,"29",0,0,0,0,0,0,0,0,0
1992-02-01,1992,"29",39,39,39,0,0,0,0,0,0
1992-03-01,1992,"29",12,12,12,0,0,0,0,0,0
1992-04-01,1992,"29",264,264,264,0,0,0,0,0,0
1992-05-01,1992,"29",1326.0001,1326.1201,1326.0001,0.120000000000118,0,0,0.009,0,0
1992-06-01,1992,"29",4028,4027.9998,4027.9998,0,2e-04,0.000199999999949796,0,0,0
1992-07-01,1992,"29",3225.0001,3225.0001,3225.0001,0,0,0,0,0,0
1992-08-01,1992,"29",1765,1764.9999,1764.9999,0,1e-04,9.99999999748979e-05,0,0,0
1992-09-01,1992,"29",1532,1532,1532,0,0,0,0,0,0
1992-10-01,1992,"29",1002.9999,1003.1972,1002.9999,0.197300000000041,0,0,0.02,0,0
1992-11-01,1993,"29",91,91,91,0,0,0,0,0,0
1992-12-01,1993,"29",72,72,72,0,0,0,0,0,0
1993-01-01,1993,"29",76,76,76,0,0,0,0,0,0
1993-02-01,1993,"29",70,70,70,0,0,0,0,0,0
1993-03-01,1993,"29",46,46,46,0,0,0,0,0,0
1993-04-01,1993,"29",608,608,608,0,0,0,0,0,0
1993-05-01,1993,"29",2239,2239.0734,2238.9999,0.073500000000422,1e-04,9.99999999748979e-05,0.003,0,0
1993-06-01,1993,"29",3953,3952.9998,3952.9998,0,2e-04,0.000199999999949796,0,0,0
1993-07-01,1993,"29",3907,3907,3907,0,0,0,0,0,0
1993-08-01,1993,"29",2225.9999,2225.9999,2225.9999,0,0,0,0,0,0
1993-09-01,1993,"29",1683.0001,1683.0001,1683.0001,0,0,0,0,0,0
1993-10-01,1993,"29",755,755,755,0,0,0,0,0,0
1993-11-01,1994,"29",44,44,44,0,0,0,0,0,0
1993-12-01,1994,"29",29,29,29,0,0,0,0,0,0
1994-01-01,1994,"29",51,51,51,0,0,0,0,0,0
1994-02-01,1994,"29",27,27,27,0,0,0,0,0,0
1994-03-01,1994,"29",53,53,53,0,0,0,0,0,0
1994-04-01,1994,"29",167,167,167,0,0,0,0,0,0
1994-05-01,1994,"29",2509,2509.1799,2509,0.179900000000089,0,0,0.007,0,0
1994-06-01,1994,"29",3958,3958,3958,0,0,0,0,0,0
1994-07-01,1994,"29",3136,3136,3136,0,0,0,0,0,0
1994-08-01,1994,"29",2133,2133,2133,0,0,0,0,0,0
1994-09-01,1994,"29",1359,1359,1359,0,0,0,0,0,0
1994-10-01,1994,"29",732,732,732,0,0,0,0,0,0
1994-11-01,1995,"29",82,82,82,0,0,0,0,0,0
1994-12-01,1995,"29",169,169,169,0,0,0,0,0,0
1995-01-01,1995,"29",128,128,128,0,0,0,0,0,0
1995-02-01,1995,"29",131,131,131,0,0,0,0,0,0
1995-03-01,1995,"29",173,173,173,0,0,0,0,0,0
1995-04-01,1995,"29",386,386,386,0,0,0,0,0,0
1995-05-01,1995,"29",1943,1942.9999,1942.9999,0,1e-04,9.99999999748979e-05,0,0,0
1995-06-01,1995,"29",5057.9998,5057.9998,5057.9998,0,0,0,0,0,0
1995-07-01,1995,"29",3677,3677,3677,0,0,0,0,0,0
1995-08-01,1995,"29",1852,1852,1852,0,0,0,0,0,0
1995-09-01,1995,"29",1293,1293.0946,1293,0.0945999999999003,0,0,0.007,0,0
1995-10-01,1995,"29",991,991,991,0,0,0,0,0,0
1995-11-01,1996,"29",153,153,153,0,0,0,0,0,0
1995-12-01,1996,"29",140,140,140,0,0,0,0,0,0
1996-01-01,1996,"29",116,116,116,0,0,0,0,0,0
1996-02-01,1996,"29",120,120,120,0,0,0,0,0,0
1996-03-01,1996,"29",134,134,134,0,0,0,0,0,0
