"district","year","prcp","tavg","tmax","tmin","pdsi","aet","pet","soilm","swe","spi1","spi3","spi6","spi9","spi12","eddi1","eddi3","eddi6","eddi9","eddi12"
11,"1987",24.4029239766082,7.34208333333333,16.2591666666667,-1.575,2.15309941520468,22.674269005848,75.4426900584795,5.59897660818714,2754.5,0.193984517040822,0.387260575383393,0.657000462670663,0.778910038869951,0.859538085085541,-0.0921175634860988,-0.194700813690821,-0.291710101564725,-0.128861127098401,0.144817139307658
11,"1988",21.9387426900585,7.03083333333333,16.0758333333333,-2.01416666666667,0.0780116959064318,20.921052631579,77.7535087719298,3.66929824561403,2016.4,-0.10586418826798,-0.198845074347193,-0.315073360271158,-0.469234591351279,-0.499507870757901,0.125681909521421,0.211578770081202,0.424759319424629,0.436725809574127,0.428966782093048
11,"1989",21.1918128654971,7.20583333333333,16.4075,-1.99583333333333,-2.16558479532164,20.1969298245614,83.8033625730994,2.90672514619883,1883.9,-0.135328489795019,-0.457251406350049,-0.694187992545421,-0.850297370214936,-0.96713196903229,0.344094512263934,0.447816868225734,0.600578768253327,0.567581072648366,0.527585588892301
11,"1990",30.4429824561403,7.84541666666667,16.9775,-1.28666666666667,-1.92530701754386,28.796783625731,82.0530701754386,3.98538011695906,1696.2,0.331466690462615,0.427507052058427,0.225586723872374,-0.0344870369595687,-0.37373381393187,0.366050436695417,0.628023616075516,0.754956613183022,0.801212119261424,0.859231056372325
11,"1991",23.5726608187135,7.18666666666667,16.2391666666667,-1.86583333333333,0.0213304093567245,22.4985380116959,74.9501461988304,2.64795321637427,1800.7,-0.196685127515736,-0.125913001589704,0.159608449640104,0.550255195610085,0.986116993553731,0.223761011362076,0.385761675635973,0.518350983858108,0.629700492421786,0.730343264540037
11,"1992",25.540350877193,7.06791666666667,15.9725,-1.83666666666667,0.488713450292397,24.1764619883041,79.5459064327486,3.77178362573099,1829.8,-0.118763796184715,0.118064376834812,0.171930118297687,0.284988594516693,0.282588397600434,0.30496657093366,0.271778952876727,0.262381650408109,0.239921361406644,0.263913111885389
11,"1993",23.8459064327485,6.06416666666667,14.9166666666667,-2.78833333333333,0.168538011695905,22.5140350877193,73.541812865497,4.39137426900585,2114.7,0.115732407670885,-0.182998447230558,-0.19806578600491,-0.10383539573105,-0.044701579820777,-0.352069638768832,-0.475949275890986,-0.482605467438698,-0.397440856099129,-0.24973667939504
11,"1994",24.4276315789474,7.47875,16.69,-1.7325,-0.177324561403508,23.2799707602339,78.3557017543861,3.67178362573099,1919.9,0.068357599909982,-0.014263771172602,-0.119244141723834,-0.247421857711162,-0.316048401354101,0.332758916417758,0.42416467487812,0.388251290321351,0.245966082612673,0.0490896662076315
11,"1995",28.1808479532164,7.37666666666667,16.0958333333333,-1.3425,1.56377192982456,26.2540935672515,71.7125730994152,5.596783625731,2354.6,0.35701102854946,0.677867201703907,0.983990358601925,0.959213289882141,0.744962662216462,-0.637137853304545,-0.72991422156493,-0.524297846357028,-0.170883489052455,0.0931136832634599
11,"1996",23.5407894736842,8.24958333333333,17.27,-0.770833333333333,-1.88872807017544,22.4976608187135,82.0764619883042,2.87631578947369,1957.9,0.0475478775531354,-0.283668333159156,-0.469811840668299,-0.264985217154844,0.0743611714277539,-0.0962162321805957,-0.06759499112765,-0.290620930989584,-0.587439444065095,-0.834127219120662
11,"1997",32.3209064327485,6.92541666666667,15.8083333333333,-1.9575,1.47366959064327,30.5679824561404,68.0590643274854,3.1312865497076,2656.8,0.62137717260015,0.833498198039898,0.84015241171325,0.810575773111257,0.689875190881223,-1.18335524956385,-1.48437366922696,-1.58706298867862,-1.62037408292293,-1.50075146953265
11,"1998",24.6020467836257,6.98958333333333,15.7775,-1.79833333333333,3.2175,23.2896198830409,67.3790935672514,3.93289473684211,2205.8,-0.0843794312726159,0.0625721362622315,0.371452614964394,0.75003855296402,1.17585490798396,-0.762555207610129,-1.2572387689352,-1.60918257951736,-1.82459586302439,-1.92382614413897
11,"1999",29.8906432748538,7.55333333333333,16.6833333333333,-1.57666666666667,1.31045321637427,28.3998538011696,74.2099415204679,3.68318713450293,2120.8,0.243401317855086,0.631849401852467,0.785855013755754,0.733910785402754,0.589201036164389,-0.188082147836685,-0.271056289076805,-0.461167585452397,-0.602039298613866,-0.787020070155462
11,"2000",23.2874269005848,8.72458333333333,18.1708333333333,-0.721666666666667,-1.74934210526316,22.1232456140351,81.6650584795322,3.65804093567251,1731.5,-0.00208658738745647,-0.156019781713349,-0.0122594276221226,0.353210464364416,0.694806478142385,0.712943534652392,0.950365608731905,0.881498243808747,0.603493062257767,0.473401996095975
11,"2001",24.3387426900585,7.45,16.445,-1.545,-0.111535087719298,22.9441520467836,76.2102339181287,4.9719298245614,1900.5,0.0815711667353123,0.283575482992677,0.305205549443565,0.185875334720348,0.0456138529201731,-0.537816147208214,-0.716485761404037,-0.658346976439158,-0.369806925257047,-0.0437166132529575
11,"2002",16.2644736842105,7.60083333333333,17.0408333333333,-1.83916666666667,-3.36494152046784,15.5726608187134,78.3340643274853,3.01228070175439,1460.2,-0.784415306926811,-1.68732441898817,-2.09194561967743,-1.97137484143257,-1.48172187191104,0.0991755127906798,0.131753184000651,-0.0671913905938468,-0.175553842584292,-0.344349096218745
