"ID","Name/ Description","Data Type","Time Step","Sequence ID","Units","Start","End","Input Type","Input Name"
6403552-6,Prewitt Res - Account 6,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-7,Prewitt Res - Account 7,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-8,Prewitt Res - Account 8,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-9,Prewitt Res - Account 9,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-10,Prewitt Res - Account 10,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-11,Prewitt Res - Account 11,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-12,Prewitt Res - Account 12,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-13,Prewitt Res - Account 13,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-14,Prewitt Res - Account 14,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-15,Prewitt Res - Account 15,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-16,Prewitt Res - Account 16,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-17,Prewitt Res - Account 17,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-18,Prewitt Res - Account 18,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-19,Prewitt Res - Account 19,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403552-20,Prewitt Res - Account 20,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403906,Julesburg Res,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
6403906-1,Julesburg Res - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
64_ARP001,WD 64 Agg Res,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
64_ARP001-1,WD 64 Agg Res - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
64_ASP001,WD 64 Agg Stock Res,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
64_ASP001-1,WD 64 Agg Stock Res - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
8003550,Cheesman Reservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
8003550-1,Cheesman Reservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
80_ARP019,WD80 Agg Rsvr,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
80_ARP019-1,WD80 Agg Rsvr - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
80_ASP012,WD80 Agg Stock Pond,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
80_ASP012-1,WD80 Agg Stock Pond - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
ConMutualAGG,ConMutualAggregReservoir,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
ConMutualAGG-1,ConMutualAggregReservoir - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
PhantomStand,Phantom Standley Lake,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
PhantomStand-1,Phantom Standley Lake - Account 1,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
PhantomStand-2,Phantom Standley Lake - Account 2,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
PhantomStand-3,Phantom Standley Lake - Account 3,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
PhantomStand-4,Phantom Standley Lake - Account 4,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
PhantomStand-5,Phantom Standley Lake - Account 5,Initial_Storage,Month,,ACFT,1970-01,2012-12,StateModB,P:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b44
