"Date","51_AGG_IrrigDemand","51_AGG_IrrigSupply","51_AGG_IrrigShortage","51_AGG_IrrigSupDirectFlow","51_AGG_MunDemand","51_AGG_MunSupply","51_AGG_MunShortage","5100529_D_IrrigDemand","5100529_D_IrrigSupply","5100529_D_IrrigShortage","5100529_D_IrrigSupDirectFlow","51_ADC001_IrrigDemand","51_ADC002_IrrigDemand","51_ADC003_IrrigDemand","51_ADC004_IrrigDemand","51_ADC005_IrrigDemand","51_ADC006_IrrigDemand","51_ADC007_IrrigDemand","51_ADC008_IrrigDemand","51_ADC009_IrrigDemand","51_ADC010_IrrigDemand","51_ADC011_IrrigDemand","51_ADC001_IrrigSupply","51_ADC002_IrrigSupply","51_ADC003_IrrigSupply","51_ADC004_IrrigSupply","51_ADC005_IrrigSupply","51_ADC006_IrrigSupply","51_ADC007_IrrigSupply","51_ADC008_IrrigSupply","51_ADC009_IrrigSupply","51_ADC010_IrrigSupply","51_ADC011_IrrigSupply","51_ADC001_IrrigShortage","51_ADC002_IrrigShortage","51_ADC003_IrrigShortage","51_ADC004_IrrigShortage","51_ADC005_IrrigShortage","51_ADC006_IrrigShortage","51_ADC007_IrrigShortage","51_ADC008_IrrigShortage","51_ADC009_IrrigShortage","51_ADC010_IrrigShortage","51_ADC011_IrrigShortage","51_ADC001_IrrigSupDirectFlow","51_ADC002_IrrigSupDirectFlow","51_ADC003_IrrigSupDirectFlow","51_ADC004_IrrigSupDirectFlow","51_ADC005_IrrigSupDirectFlow","51_ADC006_IrrigSupDirectFlow","51_ADC007_IrrigSupDirectFlow","51_ADC008_IrrigSupDirectFlow","51_ADC009_IrrigSupDirectFlow","51_ADC010_IrrigSupDirectFlow","51_ADC011_IrrigSupDirectFlow","5100880_D_IrrigDemand","5100880_D_IrrigSupply","5100880_D_IrrigShortage","5100880_D_IrrigSupDirectFlow"
"1999-05",12495.9999,12496.0227,0,12495.9999,NA,NA,NA,2300,2300,0,2300,621,668,527,482,1254,791.9999,1069,1124,930,1396,797,621,668,527,482,1254,792.0227,1069,1124,930,1396,797,0,0,0,0,0,0,0,0,0,0,0,621,668,527,482,1254,791.9999,1069,1124,930,1396,797,536,536,0,536
"1999-06",32102.9998,32103.0502,0,32102.9998,NA,NA,NA,10831,10831,0,10831,2656,1359,1429.9999,1341,2698,1452.9999,1724,2120,1331,1510,2607,2656,1359,1429.9999,1341,2698,1453.0503,1724,2120,1331,1510,2607,0,0,0,0,0,0,0,0,0,0,0,2656,1359,1429.9999,1341,2698,1452.9999,1724,2120,1331,1510,2607,1043,1043,0,1043
"1999-07",23517.0001,23679.1679,0,23517.0001,NA,NA,NA,10093,10093,0,10093,1800,1334,727.9999,915.0001,1634,1048,1230,1070,713,810,1354.0001,1800,1334,749.8799,915.0001,1725.64,1048.0477,1230,1070,713,858.6,1354.0001,0,0,0,0,0,0,0,0,0,0,0,1800,1334,727.9999,915.0001,1634,1048,1230,1070,713,810,1354.0001,788,788,0,788
"1999-08",9455.9999,9689.4413,0,9455.9999,NA,NA,NA,3725.9998,3725.9998,0,3725.9998,438,422,420,496,987.0001,290,438,383,390,493,876.0001,464.48,447.12,445.2,496,1046.0199,305.6416,438,406.18,413.4,522.78,876.0001,0,0,0,0,0,0,0,0,0,0,0,438,422,420,496,987.0001,290,438,383,390,493,876.0001,97,102.62,0,97
"1999-09",6444.0001,6635.3301,0,6444.0001,NA,NA,NA,2011,2011,0,2011,355,340,340,270,798,192,202,389,315,398,784,376.3,360.4,360.4,283.0738,846.08,202.1764,213.92,389,333.9,422.08,784,0,0,0,0,0,0,0,0,0,0,0,355,340,340,270,798,192,202,389,315,398,784,50,53,0,50
"1999-10",1610,1645.6259,0,1610,NA,NA,NA,355,355,0,355,88,85,138,157,198,42,120,125,78,100,124,93.48,90.1,138,157,210.08,44.0859,120,125,82.88,106,124,0,0,0,0,0,0,0,0,0,0,0,88,85,138,157,198,42,120,125,78,100,124,0,0,0,0
"1999-11",146,146,0,146,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,33,0,0,0,0,0,0,113,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,33,0,0,0,0
"1999-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2000-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2000-02",109,109,0,109,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
"2000-03",162,162,0,162,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,45,0,0,0,0,0,0,117,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,45,0,0,0,0
"2000-04",1874.0001,1886.9839,0,1874.0001,NA,NA,NA,0,0,0,0,73,70,70,65,503.0001,53,227,383,74,129,227,77.58,74.2,74.2,65,503.0001,53.0038,227,383,74,129,227,0,0,0,0,0,0,0,0,0,0,0,73,70,70,65,503.0001,53,227,383,74,129,227,0,0,0,0
"2000-05",17707.9999,17742.3145,0,17707.9999,NA,NA,NA,4844,4844,0,4844,826,1711,568,804,1669,791.9999,1188,1400.9999,854,1256,1295,826,1711,602.28,804,1669,792.0346,1188,1400.9999,854,1256,1295,0,0,0,0,0,0,0,0,0,0,0,826,1711,568,804,1669,791.9999,1188,1400.9999,854,1256,1295,500.0001,500.0001,0,500.0001
"2000-06",33808.0002,33808.0526,0,33808.0004,NA,NA,NA,12752,12752,0,12752,2728,1388,1395,1274,2571,1511,1744,1971.0001,1366,1405.0001,2663,2728,1388,1395,1274,2571,1511.0524,1744,1971.0001,1366,1405.0001,2663,0,0,0,0,0,0,0,0,0,0,0,2728,1388,1395,1274,2571,1511.0001,1744,1971.0001,1366,1405.0001,2663,1040,1040,0,1040
"2000-07",24937.9996,23587.2429,1549.2927,23388.7075,NA,NA,NA,9790,8313.8545,1476.1461,8313.8545,2128.9998,1067,860,1074,1920,1223.9999,1450.0001,1145.9999,843,958,1489,2128.9998,1067,885.6,1074,2035.1997,1224.0555,1450.0001,1145.9999,843,1015.6801,1488.9999,0,0,0,0,0,0,0,0,0,0,1e-04,2128.9998,1067,860,1074,1920,1223.9999,1450.0001,1145.9999,843,958,1488.9999,987.9999,914.8535,73.1465,914.8535
"2000-08",10337.9995,10570.5495,0,10337.9995,NA,NA,NA,4987.9995,4987.9995,0,4987.9995,435,418,418,496,981.9999,292,435,380,388,490,514,461.1,443.28,443.28,496,1040.72,307.5701,435,402.8,411.48,519.4,514,0,0,0,0,0,0,0,0,0,0,0,435,418,418,496,981.9999,292,435,380,388,490,514,102,107.92,0,102
"2000-09",7182,7357.9377,0,7182,NA,NA,NA,3206,3206,0,3206,325,343,312,252,732,182,185,283,288,365,661,344.5,344.78,330.52,264.0408,775.72,191.637,196.1,300.18,305.48,386.9,661,0,0,0,0,0,0,0,0,0,0,0,325,343,312,252,732,182,185,283,288,365,661,48,51.08,0,48
"2000-10",3833.0001,3903.8569,0,3817.0001,NA,NA,NA,1386,1386,0,1386,157,152,207,283,355,73,216,138,140,177,533,166.22,160.92,207,283,376.3,77.1168,216,146.48,148.4,187.42,533,0,0,0,0,0,0,0,0,0,0,0,157,152,207,283,355,73,216,138,140,177,533,16,16,0,0
"2000-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"2000-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2001-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2001-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"2001-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2001-04",2003,2020.1849,0,2003,NA,NA,NA,0,0,0,0,97,93,93,87,574,68,300,243,98,174,176,102.62,98.78,98.78,87,574,68.0049,300,243,98,174,176,0,0,0,0,0,0,0,0,0,0,0,97,93,93,87,574,68,300,243,98,174,176,0,0,0,0
"2001-05",14537.0001,14569.812,0,14537.0001,NA,NA,NA,3878,3878,0,3878,791,653.9999,543,658,1815.0001,729,1135,1024,816,1080,1014.0001,791,653.9999,575.78,658,1815.0001,729.0319,1135,1024,816,1080,1014.0001,0,0,0,0,0,0,0,0,0,0,0,791,653.9999,543,658,1815.0001,729,1135,1024,816,1080,1014.0001,400,400,0,400
"2001-06",32309.0001,31998.9374,310.1214,31998.8789,NA,NA,NA,10038,10038,0,10038,3056,1556,1200,1426,2816,1689,1956.0001,1924,1531,1437,2380,2755.0815,1556,1200,1426,2816,1689.0586,1956.0001,1924,1531,1437,2380,300.9185,0,0,0,0,0,0,0,0,0,0,2755.0815,1556,1200,1426,2816,1689.0001,1956.0001,1924,1531,1437,2380,1300,1290.7971,9.2029,1290.7971
"2001-07",24104.9999,24282.9672,12.7664,24092.2335,NA,NA,NA,9630,9630,0,9630,2050,1028,828.0001,1037.9999,1847,1183.9999,1395,977,810.9999,922,1420.0001,2050,1028,852.88,1037.9999,1957.62,1184.0537,1395,977,811.06,977.1199,1420.0001,0,0,0,0,0,0,0,0,0,0,0,2050,1028,828.0001,1037.9999,1847,1183.9999,1395,977,810.9999,922,1420.0001,975,962.2336,12.7664,962.2336
"2001-08",8984,9174.6833,0,8984,NA,NA,NA,3555,3555,0,3555,425,408,407,483,957,310,426,372,492,478,576,450.5,432.68,431.22,483,1014.2198,312.3635,426,394.12,492,506.88,576,0,0,0,0,0,0,0,0,0,0,0,425,408,407,483,957,310,426,372,492,478,576,95,100.7,0,95
"2001-09",6093.9999,6264.9715,0,6093.9999,NA,NA,NA,1587.9999,1587.9999,0,1587.9999,338,505,325,253,763,274,192,297,302,380,825,358.48,505,344.5,265.412,808.98,274.0197,203.32,314.62,319.92,402.8,825,0,0,0,0,0,0,0,0,0,0,0,338,505,325,253,763,274,192,297,302,380,825,52,54.92,0,52
"2001-10",3513,3585.1452,0,3499,NA,NA,NA,1300,1300,0,1300,160,153,209,287,360,75,220,140,142,180,273,169.6,162.38,209,287,381.6,79.0452,220,148.4,150.32,190.8,273,0,0,0,0,0,0,0,0,0,0,0,160,153,209,287,360,75,220,140,142,180,273,14,14,0,0
"2001-11",113,113,0,113,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"2001-12",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2002-01",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2002-02",106,106,0,106,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
"2002-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
"2002-04",3243,3264.6666,0,3243,NA,NA,NA,366,366,0,366,127,122,122,281,748,90,391,319,128,226,323,134.42,129.12,129.12,281,748,90.0066,391,319,128,226,323,0,0,0,0,0,0,0,0,0,0,0,127,122,122,281,748,90,391,319,128,226,323,0,0,0,0
"2002-05",15217.9999,15190.188,60.4641,15157.5357,NA,NA,NA,4222,4222,0,4222,795,658,547,932.9999,1648,738,1141,1031,1008,939,1020.9999,795,658,579.62,932.9999,1648,738.0322,1141,1031,1008,939,1020.9999,0,0,0,0,0,0,0,0,0,0,0,795,658,547,932.9999,1648,738,1141,1031,1008,939,1020.9999,537,476.5359,60.4641,476.5359
"2002-06",36012.0004,29980.3536,6031.7107,28620.7183,NA,NA,NA,11775,6406.5723,5368.4282,6406.5723,3306.0002,1685,1300,1545,3052,1832,2119.0002,2084,1656,1558,2580,2755.0815,1685,1300,1545,3052,1832.0635,2119.0002,2084,1656,1558,2580,550.9186,0,0,0,0,0,0,1e-04,0,0,0,2755.0815,1685,1300,1545,3052,1832.0001,2119.0002,1670.9004,1656,1558,2580,1519.9999,1407.6361,112.3638,461.1637
"2002-07",25668.0014,16055.5279,9787.2331,14047.6749,NA,NA,NA,10450.001,3333.2744,7116.7261,3333.2744,2150.0002,1078.0001,868,1090.0001,1938,1244,1465,1025,852,967.9999,1490,2150.0002,960,390.903,1090.0001,2054.48,868.3791,498.0641,1025,852,1026.2799,1330.6111,0,118.0001,477.097,0,0,375.621,966.9359,0,0,0,159.3889,1260.5143,960,114,1090.0001,1938,730.4834,445.7916,1025,852,967.9999,1330.6111,1050,476.5359,573.4642,0
"2002-08",9253,7927.5394,1499.3746,7515.4772,NA,NA,NA,3750,2445.6855,1304.3146,2445.6855,450,433,432,481,1015,305,453,393,402,507,532,477,369.94,300,481,1075.9,307.0938,453,416.78,425.92,537.22,532,0,63.06,132,0,0,0,0,0,0,0,0,450,239,300,481,1015,305,445.7916,393,402,507,532,100,106,0,0
"2002-09",5662.0001,5780.8713,18,5602.0001,NA,NA,NA,1421,1421,0,1421,312,300,300,213,703,445,351,273,278,352,669.0001,330.52,311.1,300,223.4752,745.38,445.016,351,289.58,294.88,372.92,669.0001,0,0,0,0,0,0,0,0,0,0,0,312,285,300,213,703,445,351,273,278,352,669.0001,45,27,18,0
"2002-10",1510,1530.9884,1,1508,NA,NA,NA,444,444,0,444,298,53,73,113,123,25,113,48,48,62,108,298,56.38,73,113,130.58,26.3484,113,51.08,51.08,65.52,108,0,0,0,0,0,0,0,0,0,0,0,298,53,73,113,123,25,113,48,48,62,108,2,1,1,0
"2002-11",39,39,0,39,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
"2002-12",47,47,0,47,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
"2003-01",56,56,0,56,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
"2003-02",44,44,0,44,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
"2003-03",117,117,0,117,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,111,0,0,0,6,0,0,0,0,0,0,111,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,6,0,0,0,0
"2003-04",1007,1010.0013,0,1007,NA,NA,NA,79,79,0,79,25,35,25,57,342,33,119,81,26,97,85,26.5,35,26.5,57,342,33.0013,119,81,26,97,85,0,0,0,0,0,0,0,0,0,0,0,25,35,25,57,342,33,119,81,26,97,85,3,3,0,3
"2003-05",13895.9999,13901.9507,0,13895.9999,NA,NA,NA,3556,3556,0,3556,798,659.9999,547.9999,642.0001,1610,704,1147,1034,824,978,1024,798,659.9999,553.92,642.0001,1610,704.0308,1147,1034,824,978,1024,0,0,0,0,0,0,0,0,0,0,0,798,659.9999,547.9999,642.0001,1610,704,1147,1034,824,978,1024,371,371,0,371
"2003-06",27324,27324.0494,0,27324.0001,NA,NA,NA,7579,7579,0,7579,2572,1312,1011,1203.0001,2375,1608.0001,1644,1620,1445,1962.9998,2010,2572,1312,1011,1203.0001,2375,1608.0496,1644,1620,1445,1962.9998,2010,0,0,0,0,0,0,0,0,0,0,0,2572,1312,1011,1203.0001,2375,1608.0002,1644,1620,1445,1962.9998,2010,982,982,0,982
"2003-07",24227.9995,24418.9933,0,24227.9995,NA,NA,NA,9730,9730,0,9730,2041.9999,1026,826,1037.9999,1842.9999,1183.9999,1418,975,834,920,1417,2041.9999,1026,850.96,1037.9999,1953.7799,1184.0537,1418,975,834,975.2,1417,0,0,0,0,0,0,0,0,0,0,0,2041.9999,1026,826,1037.9999,1842.9999,1183.9999,1418,975,834,920,1417,975,975,0,975
"2003-08",8282,8471.546,0,8282,NA,NA,NA,3814,3814,0,3814,353,340,338,441,795,243,410,308,315,397,443,374.38,360.4,358.48,441,842.7,256.2861,410,326.68,333.9,420.62,443,0,0,0,0,0,0,0,0,0,0,0,353,340,338,441,795,243,410,308,315,397,443,85,90.1,0,85
"2003-09",5051.9999,5216.0271,0,5051.9999,NA,NA,NA,1316.9999,1316.9999,0,1316.9999,313,302,302,308,707,177,197,275,280,353,479,331.98,319.92,319.92,308,749.2199,186.3673,197.62,291.5,296.8,374.38,479,0,0,0,0,0,0,0,0,0,0,0,313,302,302,308,707,177,197,275,280,353,479,42,44.32,0,42
"2003-10",5741,5842.0632,0,5711,NA,NA,NA,2743,2743,0,2743,223,215,293,400,505,105,304,195,200,252,276,236.58,227.9,293,400,535.2999,110.6633,304,206.7,212,266.92,276,0,0,0,0,0,0,0,0,0,0,0,223,215,293,400,505,105,304,195,200,252,276,30,30,0,0
"2003-11",60,60,0,60,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
"2003-12",61,61,0,61,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
"2004-01",61,61,0,61,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
"2004-02",58,58,0,58,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
"2004-03",103,103,0,103,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,61,0,0,0,42,0,0,0,0,0,0,61,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,42,0,0,0,0
"2004-04",2965.9999,2986.7661,0,2965.9999,NA,NA,NA,179,179,0,179,122,117,117,277,765,85,382,305,123,277,217,129.12,123.82,123.82,277,765,85.0062,382,305,123,277,217,0,0,0,0,0,0,0,0,0,0,0,122,117,117,277,765,85,382,305,123,277,217,0,0,0,0
"2004-05",18004.9996,17961.1715,80.4641,17924.5354,NA,NA,NA,5422,5422,0,5422,1183.9999,733.9999,610,814,2313.9998,825,1276,1163,919,1046,1141,1183.9999,733.9999,646.6,814,2313.9998,825.0361,1276,1163,919,1046,1141,0,0,0,0,0,0,0,0,0,0,0,1183.9999,733.9999,610,814,2313.9998,825,1276,1163,919,1046,1141,557,476.5359,80.4641,476.5359
"2004-06",23560.9999,23429.1258,131.9186,23429.0814,NA,NA,NA,5888,5888,0,5888,2887,1174,907,1084,2166.0002,1397,1804,1451.9999,1156,1085.9999,1800,2755.0815,1174,907,1084,2166.0002,1397.0444,1804,1451.9999,1156,1085.9999,1799.9999,131.9185,0,0,0,0,0,0,0,0,0,1e-04,2755.0815,1174,907,1084,2166.0002,1397,1804,1451.9999,1156,1085.9999,1799.9999,759.9999,759.9999,0,759.9999
"2004-07",19892.0005,20057.2473,0,19892.0005,NA,NA,NA,7180.0005,7180.0005,0,7180.0005,1943.9999,891,717.9999,900,1602,1028,1319.0001,848,704,800,1233,1943.9999,891,739.28,900,1697.9199,1028.0468,1319.0001,848,704,848,1233,0,0,0,0,0,0,0,0,0,0,0,1943.9999,891,717.9999,900,1602,1028,1319.0001,848,704,800,1233,725.0001,725.0001,0,725.0001
"2004-08",8355,8525.6261,0,7922.7916,NA,NA,NA,2715,2715,0,2715,829,348,347,415,815,243,805,317,322,407,719,829,369.08,367.62,415,863.9,256.2861,805,335.82,341.12,431.22,719,0,0,0,0,0,0,0,0,0,0,0,829,348,347,415,815,243,445.7916,317,322,407,719,73,77.58,0,0
"2004-09",5971,6068.654,0,5944,NA,NA,NA,1995,1995,0,1995,617,228,228,273,537,266,135,405,212,267,781,617,241.88,241.88,273,569.02,266.014,143.1,405,224.52,282.82,781,0,0,0,0,0,0,0,0,0,0,0,617,228,228,273,537,266,135,405,212,267,781,27,28.42,0,0
"2004-10",3572.9999,3609.686,0,3572.9999,NA,NA,NA,1332,1332,0,1332,609,161,155,213,267,182,160,103,105,133,145,609,161,155,213,282.82,182.006,160,109.38,111.3,141.18,145,0,0,0,0,0,0,0,0,0,0,0,609,161,155,213,267,182,160,103,105,133,145,8,8,0,8
"2004-11",803,803,0,803,NA,NA,NA,703,703,0,703,0,0,0,1,0,0,99,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0,0,0
"2004-12",90,90,0,90,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
"2005-01",86,86,0,86,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
"2005-02",82,82,0,82,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
"2005-03",112,112,0,112,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,111,0,0,1,0,0,0,0,0,0,0,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,1,0,0,0,0,0
"2005-04",1397,1406.2228,0,1397,NA,NA,NA,0,0,0,0,53,52,52,48,385,38,169,133,55,313,97,56.38,54.92,54.92,48,385,38.0027,169,133,55,313,97,0,0,0,0,0,0,0,0,0,0,0,53,52,52,48,385,38,169,133,55,313,97,2,2,0,2
"2005-05",15588.0005,15622.4531,0,15588.0005,NA,NA,NA,4022.0002,4022.0002,0,4022.0002,839.9999,812,577,679,1987.0001,1024,1206.0001,1090.0001,868,989.9999,1079,839.9999,812,611.42,679,1987.0001,1024.0326,1206.0001,1090.0001,868,989.9999,1079,0,0,0,0,0,0,0,0,0,0,0,839.9999,812,577,679,1987.0001,1024,1206.0001,1090.0001,868,989.9999,1079,414,414,0,414
"2005-06",28863,28863.045,1e-04,28863,NA,NA,NA,8347,8347,0,8347,2531,1691,1257,1357,3348,1621,1500,1600,1187,1474,1830,2531,1691,1257,1357,3348,1621.0452,1500,1600,1187,1474,1829.9999,0,0,0,0,0,0,0,0,0,0,1e-04,2531,1691,1257,1357,3348,1621.0001,1500,1600,1187,1474,1829.9999,1120,1120,0,1120
"2005-07",24131.9996,24297.7932,0,24131.9996,NA,NA,NA,9280,9280,0,9280,2058.9998,1024,1261.9999,1032.9999,1842.0001,1180,1395,975,809,918,1417,2058.9998,1024,1261.9999,1032.9999,1952.3201,1180.0537,1395,975,809.14,973.28,1417,0,0,0,0,0,0,0,0,0,0,0,2058.9998,1024,1261.9999,1032.9999,1842.0001,1180,1395,975,809,918,1417,938,938,0,938
"2005-08",10203.0001,10342.5073,0,10203.0001,NA,NA,NA,4510,4510,0,4510,500.0001,352,352,454,825,847,448,320,413,412,693,500.0001,372.92,372.92,454,874.5,847.0272,448,339.2,413,436.52,693,0,0,0,0,0,0,0,0,0,0,0,500.0001,352,352,454,825,847,448,320,413,412,693,77,81.42,0,77
"2005-09",6852,7027.1381,0,6807,NA,NA,NA,2348,2348,0,2348,312,300,300,247,703,573,179,273,278,352,942,330.52,318,318,258.7987,745.38,573.0195,188.34,289.58,294.88,372.92,942,0,0,0,0,0,0,0,0,0,0,0,312,300,300,247,703,573,179,273,278,352,942,45,47.7,0,0
"2005-10",3758,3807.726,0,3758,NA,NA,NA,2039,2039,0,2039,117,113,152,209,263,211,160,102,105,132,145,123.82,119.98,152,209,278.98,211.006,160,107.92,111.3,139.72,145,0,0,0,0,0,0,0,0,0,0,0,117,113,152,209,263,211,160,102,105,132,145,10,10,0,10
"2005-11",99,99,0,99,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
"2005-12",90,90,0,90,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
"2006-01",58,58,0,58,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
"2006-02",82,82,0,82,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
"2006-03",111,111,0,111,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
