"Date","72_AGG_IrrigDemand","72_AGG_IrrigSupply","72_AGG_IrrigShortage","72_AGG_IrrigSupDirectFlow","72_AGG_MunDemand","72_AGG_MunSupply","72_AGG_MunShortage","7200512_D_IrrigDemand","7200512_D_IrrigSupply","7200512_D_IrrigSupply_1","7200512_D_IrrigShortage","7200512_D_IrrigShortage_1","7200512_D_IrrigSupDirectFlow","7200512_D_IrrigSupDirectFlow_1","72_ADC051_IrrigDemand","72_ADC051_IrrigDemand_1","72_ADC052_IrrigDemand","72_ADC052_IrrigDemand_1","72_ADC053_IrrigDemand","72_ADC053_IrrigDemand_1","72_ADC054_IrrigDemand","72_ADC054_IrrigDemand_1","72_ADC055_IrrigDemand","72_ADC055_IrrigDemand_1","72_ADC056_IrrigDemand","72_ADC056_IrrigDemand_1","72_ADC057_IrrigDemand","72_ADC057_IrrigDemand_1","72_ADC058_IrrigDemand","72_ADC058_IrrigDemand_1","72_ADC059_IrrigDemand","72_ADC060_IrrigDemand","72_ADC061_IrrigDemand","72_ADC061_IrrigDemand_1","72_ADC062_IrrigDemand","72_ADC063_IrrigDemand","72_ADC063_IrrigDemand_1","72_ADC064_IrrigDemand","72_ADC064_IrrigDemand_1","72_ADC065_IrrigDemand","72_ADC065_IrrigDemand_1","72_ADC051_IrrigSupply","72_ADC051_IrrigSupply_1","72_ADC052_IrrigSupply","72_ADC052_IrrigSupply_1","72_ADC053_IrrigSupply","72_ADC053_IrrigSupply_1","72_ADC054_IrrigSupply","72_ADC054_IrrigSupply_1","72_ADC055_IrrigSupply","72_ADC055_IrrigSupply_1","72_ADC056_IrrigSupply","72_ADC056_IrrigSupply_1","72_ADC057_IrrigSupply","72_ADC057_IrrigSupply_1","72_ADC058_IrrigSupply","72_ADC058_IrrigSupply_1","72_ADC059_IrrigSupply","72_ADC059_IrrigSupply_1","72_ADC060_IrrigSupply","72_ADC060_IrrigSupply_1","72_ADC061_IrrigSupply","72_ADC061_IrrigSupply_1","72_ADC062_IrrigSupply","72_ADC062_IrrigSupply_1","72_ADC063_IrrigSupply","72_ADC063_IrrigSupply_1","72_ADC064_IrrigSupply","72_ADC064_IrrigSupply_1","72_ADC065_IrrigSupply","72_ADC065_IrrigSupply_1","72_ADC051_IrrigShortage","72_ADC051_IrrigShortage_1","72_ADC052_IrrigShortage","72_ADC052_IrrigShortage_1","72_ADC053_IrrigShortage","72_ADC053_IrrigShortage_1","72_ADC054_IrrigShortage","72_ADC054_IrrigShortage_1","72_ADC055_IrrigShortage","72_ADC055_IrrigShortage_1","72_ADC056_IrrigShortage","72_ADC056_IrrigShortage_1","72_ADC057_IrrigShortage","72_ADC057_IrrigShortage_1","72_ADC058_IrrigShortage","72_ADC058_IrrigShortage_1","72_ADC059_IrrigShortage","72_ADC059_IrrigShortage_1","72_ADC060_IrrigShortage","72_ADC060_IrrigShortage_1","72_ADC061_IrrigShortage","72_ADC061_IrrigShortage_1","72_ADC062_IrrigShortage","72_ADC062_IrrigShortage_1","72_ADC063_IrrigShortage","72_ADC063_IrrigShortage_1","72_ADC064_IrrigShortage","72_ADC064_IrrigShortage_1","72_ADC065_IrrigShortage","72_ADC065_IrrigShortage_1","72_ADC051_IrrigSupDirectFlow","72_ADC051_IrrigSupDirectFlow_1","72_ADC052_IrrigSupDirectFlow","72_ADC052_IrrigSupDirectFlow_1","72_ADC053_IrrigSupDirectFlow","72_ADC053_IrrigSupDirectFlow_1","72_ADC054_IrrigSupDirectFlow","72_ADC054_IrrigSupDirectFlow_1","72_ADC055_IrrigSupDirectFlow","72_ADC055_IrrigSupDirectFlow_1","72_ADC056_IrrigSupDirectFlow","72_ADC056_IrrigSupDirectFlow_1","72_ADC057_IrrigSupDirectFlow","72_ADC057_IrrigSupDirectFlow_1","72_ADC058_IrrigSupDirectFlow","72_ADC058_IrrigSupDirectFlow_1","72_ADC059_IrrigSupDirectFlow","72_ADC059_IrrigSupDirectFlow_1","72_ADC060_IrrigSupDirectFlow","72_ADC060_IrrigSupDirectFlow_1","72_ADC061_IrrigSupDirectFlow","72_ADC061_IrrigSupDirectFlow_1","72_ADC062_IrrigSupDirectFlow","72_ADC062_IrrigSupDirectFlow_1","72_ADC063_IrrigSupDirectFlow","72_ADC063_IrrigSupDirectFlow_1","72_ADC064_IrrigSupDirectFlow","72_ADC064_IrrigSupDirectFlow_1","72_ADC065_IrrigSupDirectFlow","72_ADC065_IrrigSupDirectFlow_1","7200646_I_IrrigDemand","7200646_I_IrrigDemand_1","7200646_I_IrrigSupply","7200646_I_IrrigSupply_1","7200646_I_IrrigShortage","7200646_I_IrrigShortage_1","7200646_I_IrrigSupDirectFlow","7200646_I_IrrigSupDirectFlow_1","7200730_D_IrrigDemand","7200730_D_IrrigDemand_1","7200730_D_IrrigSupply","7200730_D_IrrigSupply_1","7200730_D_IrrigShortage","7200730_D_IrrigShortage_1","7200730_D_IrrigSupDirectFlow","7200730_D_IrrigSupDirectFlow_1","7200852_D_IrrigDemand","7200852_D_IrrigDemand_1","7200852_D_IrrigSupply","7200852_D_IrrigSupply_1","7200852_D_IrrigShortage","7200852_D_IrrigShortage_1","7200852_D_IrrigSupDirectFlow","7200852_D_IrrigSupDirectFlow_1","7200764_I_IrrigDemand","7200764_I_IrrigDemand_1","7200766_I_IrrigDemand","7200766_I_IrrigDemand_1","7200764_I_IrrigSupply","7200764_I_IrrigSupply_1","7200766_I_IrrigSupply","7200766_I_IrrigSupply_1","7200764_I_IrrigShortage","7200764_I_IrrigShortage_1","7200766_I_IrrigShortage","7200766_I_IrrigShortage_1","7200764_I_IrrigSupDirectFlow","7200764_I_IrrigSupDirectFlow_1","7200766_I_IrrigSupDirectFlow","7200766_I_IrrigSupDirectFlow_1","72_AMC001_MunDemand","72_AMC001_MunDemand_1","72_AMC001_MunSupply","72_AMC001_MunSupply_1","72_AMC001_MunShortage","72_AMC001_MunShortage_1","7200644_MunDemand","7200644_MunDemand_1","7200644_MunSupply","7200644_MunSupply_1","7200644_MunShortage","7200644_MunShortage_1","72_GJMun_MunDemand","72_GJMun_MunDemand_1","72_GJMun_MunSupply","72_GJMun_MunSupply_1","72_GJMun_MunShortage","72_GJMun_MunShortage_1","72_GJMunExp_MunDemand","72_GJMunExp_MunSupply","72_GJMunExp_MunSupply_1","72_GJMunExp_MunShortage","72_GJMunExp_MunShortage_1","7201523_MunDemand","7201523_MunSupply","7201523_MunSupply_1","7201523_MunShortage","7201523_MunShortage_1","7200816_MunDemand","7200816_MunDemand_1","7200816_MunSupply","7200816_MunSupply_1","7200816_MunShortage","7200816_MunShortage_1","72_UWCD_MunDemand","72_UWCD_MunDemand_1","72_UWCD_MunSupply","72_UWCD_MunSupply_1","72_UWCD_MunShortage","72_UWCD_MunShortage_1"
"1979-02",628,628,0,628,6288,6517.806,558.1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,152,152,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,150,0,0,394,394,331,331,63,63,394,317.4515,317.4515,76.5485,76.5485,0,0,0,0,0,51,51,51,51,0,0,780,780,780,780,0,0
"1979-03",5818.0002,6112.0005,0,2312,7087.9998,7501.1466,426.8533,0,63,63,0,0,63,63,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,478,478,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,478,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,478,478,950.0001,950.0001,"950.0001",950.0001,0,0,0,0,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,171,171,171,171,0,0,420,420,399,399,21,21,420,334.2867,334.2867,85.7133,85.7133,0,0,0,0,0,61,61,61,61,0,0,910,910,910,910,0,0
"1979-04",131498.5161,133509.4897,152.0284,13159.9715,8048,8948,0,22.2581,193,193,0,0,193,193,89,89,85,85,190,190,182,182,191,191,82,82,244,244,100,100,242,0,115,115,97,107,107,57,57,1152,1152,89,89,87.7463,87.7463,190,190,182,182,191,191,82,82,244.0078,244.0078,100,100,242,242,175,175,76.9929,76.9929,102.62,102.62,112.9937,112.9937,57,57,1152,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0071,38.0071,0,0,0,0,0,0,0,0,89,89,85,85,190,190,182,182,191,191,82,82,244,244,100,100,242,242,175,175,76.9929,76.9929,97,97,107,107,57,57,1152,1152,30040,30040,"30040.0117",30040.0117,0,0,0,0,17,17,17,17,0,0,17,17,33,33,33,33,0,0,0,0,10,10,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,237,237,237,237,0,0,450,450,450,450,0,0,450,450,450,0,0,0,0,0,0,0,60,60,60,60,0,0,1040,1040,1040,1040,0,0
"1979-05",245641.9993,251356.8655,2027.3261,40760.4515,10319.9999,11459.9999,1e-04,301,301,301,0,0,301,301,278,0,495,495,800,800,795,795,755,755,528,528,629,629,552,0,1071,1095.9999,378,378,572.9999,547,547,220,220,1643,1643,278,278,495,495,800,800,795,795,755,755,528,528,629.0207,629.0207,552,552,1070.9999,1070.9999,827.9999,827.9999,244.1094,244.1094,468.0593,468.0593,547,547,220,220,1643,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,268.0001,268.0001,133.8906,133.8906,104.9407,104.9407,0,0,0,0,0,0,278,278,495,495,800,800,795,795,755,755,528,528,629,629,552,552,1070.9999,1070.9999,827.9999,827.9999,244.1094,244.1094,468.0593,468.0593,162.9445,162.9445,220,220,1643,1643,52265,52265,"52265.0273",52265.0273,0,0,0,0,95,95,95,95,0,0,95,95,296,296,296,296,0,0,296,296,29,29,0,0,29,29,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,330,330,330,330,0,0,570,570,570,570,0,0,570,570,570,0,0,0,0,0,0,0,95,95,95,95,0,0,1300,1300,1300,1300,0,0
"1979-06",257651.9988,261736.0569,4244.3439,63501.0939,12217.9995,13743.9995,0,332,332,332,0,0,332,332,632,632,1035,1035,1732,1732,1249.9999,1249.9999,1427,1427,834,834,925.9999,925.9999,785,785,1306,1620,648,648,906,1111,1111,329,329,1677.9999,1677.9999,632,632,1035,1035,1732,1732,1249.9999,1249.9999,1427,1427,834.0001,834.0001,926.0417,926.0417,785.0001,785.0001,899.1206,899.1206,1560.816,1560.816,571.0757,571.0757,620.4488,620.4488,1111,1111,329,329,1677.9999,1677.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.8794,406.8794,59.1839,59.1839,76.9243,76.9243,285.5512,285.5512,0,0,0,0,0,0,632,632,1035,1035,1732,1732,1249.9999,1249.9999,1427,1427,834.0001,834.0001,925.9999,925.9999,785.0001,785.0001,899.1205,899.1205,1560.816,1560.816,571.0757,571.0757,620.4488,620.4488,163.3597,163.3597,329,329,1677.9999,1677.9999,48611,48611,"48611.0586",48611.0586,0,0,0,0,614,614,614,614,0,0,614,614,683,683,450.4529,450.4529,232.5472,232.5472,450.4529,450.4529,36,36,0,0,36,36,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,376,376,376,376,0,0,763,763,763,763,0,0,763,763,763,0,0,0,0,0,0,0,104,104,104,104,0,0,1429.9999,1429.9999,1429.9999,1429.9999,0,0
"1979-07",262474.9341,273795.8766,2602.8096,49260.2106,13584,15272,2e-04,390,390,390,0,0,390,390,531,531,1020.0001,1020.0001,14.4667,1479,1085,0,1248,1248,648.0001,648.0001,1028,1028,687,687,1279,1583.9999,400,400,890,860,860,369,369,1342.0001,1342.0001,531,531,1020.1077,1020.1077,1479,1479,1085,1085,1260.3608,1260.3608,687.08,687.08,1028.0609,1028.0609,687,687,1278.9999,1278.9999,1599.6399,1599.6399,400,400,890.0001,890.0001,909.7229,909.7229,369,369,1342.0001,1342.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,531,531,1020.0001,1020.0001,1479,1479,1085,1085,1248,1248,512.8141,512.8141,381.5493,381.5493,687,687,465.2909,465.2909,919.868,919.868,244.1094,244.1094,534.5469,534.5469,161.8738,161.8738,369,369,1342.0001,1342.0001,52916,52916,"52265.2969",52265.2969,650.7023,650.7023,0,0,913.9999,913.9999,914,914,0,0,914,914,265,265,280.9,280.9,0,0,0,0,30,30,0,0,31.8,31.8,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,439,439,439,439,0,0,844,844,844,844,0,0,844,844,844,0,0,0,0,0,0,0,131,131,131,131,0,0,1560,1560,1560,1560,1e-04,1e-04
"1979-08",255499.3331,255134.9372,5803.3451,26963.5915,12314,13863.9995,4e-04,335,335,335,0,0,335,335,335,335,859,859,1220,1220,400,400,878,330.6667,525,525,849,849,527,527,1000.0001,1484,306,306,727,659.9999,659.9999,350,325,1084,1084,355.1,355.1,859,859,1220,1220,315.6833,315.6833,924.4234,924.4234,540.5001,540.5001,849.0468,849.0468,527,527,1000.0001,1000.0001,1484,1484,306,306,727,727,698.1594,698.1594,297.2006,297.2006,0,550.7667,0,0,0,0,0,0,84.3166,84.3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7994,27.7994,0,0,335,335,859,859,883.5897,883.5897,180,180,878,878,0,0,237.6538,237.6538,527,527,266.2359,266.2359,0,0,29.9832,29.9832,447.517,447.517,180.6309,180.6309,297.2006,297.2006,1084,1084,53604,53604,"52265.2773",52265.2773,1338.7202,1338.7202,0,0,483,483,483,483,0,0,177.0869,177.0869,203,203,215.38,215.38,0,0,0,0,23,23,82,82,24.58,24.58,82,82,0,0,0,0,23,23,0,0,0,0,0,0,0,0,374,374,374,374,0,0,775,775,775,775,0,0,775,775,775,0,0,0,0,0,0,0,112,112,112,112,0,0,1430,1430,1429.9999,1429.9999,1e-04,1e-04
"1979-09",256298,246783.4599,17335.379,23733.3586,9736,10362.8268,0,409,409,409,0,0,409,409,275,275,810,810,972.9999,972.9999,327,327,718,718,460,460,840,840,561,561,1122,1434.0001,335,335,814,598,598,350,350,1171,1171,291.5,291.5,810,810,748.5665,748.5665,87.4306,87.4306,755.9955,755.9955,460,460,840.0383,840.0383,561,561,1122.0001,1122.0001,1434.0001,1434.0001,335,335,814,814,598.0771,598.0771,269.8716,269.8716,1171,1171,0,0,0,0,224.4335,224.4335,239.5694,239.5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.1284,80.1284,0,0,275,275,810,810,748.5665,748.5665,31.846,31.846,718,718,0,0,211.7581,211.7581,561,561,233.5209,233.5209,0,0,60.48,60.48,261.5005,261.5005,153.7961,153.7961,269.8716,269.8716,1171,1171,54369,54369,"50579.2852",50579.2852,3789.7134,3789.7134,0,0,130,130,130,130,0,0,0,0,167,167,176.82,176.82,0,0,0,0,18,18,83,83,19.28,19.28,83,83,0,0,0,0,18,18,0,0,0,0,0,0,0,0,286,286,286,286,0,0,592,592,592,592,0,0,592,592,313.4134,0,0,0,0,0,0,0,90,90,90,90,0,0,1170,1170,1170,1170,0,0
"1979-10",260549.6585,226106.8791,39364.5383,13576.5981,8920.0005,10143.4672,1e-04,386,386,386,0,0,386,386,85,85,458,458,384,384,102,102,0,296,184,184,339,339,250,250,454,142.8214,97,97,210,217,217,175,175,1100,1100,63.4254,63.4254,458,458,384,384,104.7324,104.7324,296,296,75,75,102.4062,102.4062,250,250,194.3619,194.3619,168,168,38,38,210,210,210.8112,210.8112,134.6244,134.6244,1100,1100,21.5746,21.5746,0,0,0,0,0,0,0,0,109,109,236.5938,236.5938,0,0,259.6381,259.6381,454,454,59,59,0,0,6.1888,6.1888,40.3756,40.3756,0,0,0,0,113.5914,113.5914,384,384,102,102,296,296,0,0,49.1378,49.1378,250,250,147.9847,147.9847,0,0,0,0,210,210,210.8112,210.8112,134.6244,134.6244,1100,1100,60920.0039,60920.0039,"52265.2383",52265.2383,8654.7637,8654.7637,0,0,20,20,21.2,21.2,0,0,0,0,52,52,54.92,54.92,0,0,0,0,10,10,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,293,293,293,293,0,0,556,556,556,556,0,0,556,556,611.7333,0,0,0,0,0,0,0,63,63,63,63,0,0,1040.0001,1040.0001,1040.0001,1040.0001,0,0
"1979-11",2385.9999,2523.9999,536,952,7309.5485,7160,236,69,69,69,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,158,158,393,393,"393.0000",393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,160,160,160,160,0,0,430,430,371,371,59,59,816.7742,430,430,0,0,0,0,0,0,0,49,49,49,49,0,0,780,780,780,780,0,0
"1979-12",4108,272,552,272,6621.9999,7152.0001,352,0,0,0,0,0,0,0,0,0,0,0,1233,547,0,0,4,4,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,165,165,165,165,0,0,441,441,353,353,88,88,441,441,441,0,0,0,0,0,0,0,49,49,49,49,0,0,780,780,780,780,0,0
"1980-01",1622.0001,256,552,256,6532,6993.8186,386.1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,138,0,0,0,545.0001,0,0,0,59,59,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,170,170,170,170,0,0,424,424,362,362,62,62,424,389.4547,389.4547,34.5453,34.5453,0,0,0,0,0,47,47,47,47,0,0,780,780,780,780,0,0
"1980-02",2205.9999,392,515.9999,392,6288,6631.0668,444.9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.9032,0,0,0,0,587.0967,0,0,129,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,150,150,150,150,0,0,394,394,322,322,72,72,394,354.7667,354.7667,39.2333,39.2333,0,0,0,0,0,51,51,51,51,0,0,780,780,780,780,0,0
"1980-03",8602.9334,6552,552,2584,7824.8665,6760,712.5579,28,28,28,0,0,28,28,0,26,0,0,0,0,3,3,3,1936.4667,0,0,2,2,0,0,0,138,0,0,0,0,0,2,2,579,579,26,26,0,0,0,0,3,3,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,579,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,3,3,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,579,579,0,992,"992.0000",992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,171,171,171,171,0,0,420,420,338,338,82,82,788.4333,96.1395,323.8605,96.1395,96.1395,0,0,0,0,0,61,61,61,61,0,0,910,910,910,910,0,0
"1980-04",127686,128995.1286,0,12672.0001,8048,8948,0,193,0,193,0,0,193,193,84,84,68,68,21,155,159,159,155,155,67,67,298,298,81,81,197,211,90,90,78,87,87,43,43,1152,1152,84,84,70.3048,70.3048,155,155,159,159,155,155,70.82,70.82,298.0063,298.0063,81,81,197,197,211,211,90,90,82.88,82.88,91.8374,91.8374,43,43,1152,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,68,68,155,155,159,159,155,155,67,67,298,298,81,81,197,197,211,211,90,90,78,78,87,87,43,43,1152,1152,29160,29160,"29160.0137",29160.0137,0,0,0,0,13,13,13,13,0,0,13,13,27,27,28.42,28.42,0,0,27,27,10,10,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,237,237,237,237,0,0,450,450,450,450,0,0,450,450,450,0,0,0,0,0,0,0,60,60,60,60,0,0,1040,1040,1040,1040,0,0
"1980-05",209749.9999,215636.6006,359.5628,37432.9871,10319.9999,11459.9999,1e-04,301,301,301,0,0,301,301,234,0,424,424,678,678,752,752,639,639,448,448,572,572,369,369,910,930,38,334,452,482,482,200,200,1653,1653,234,234,424,424,677.9999,677.9999,752,752,639,639,448,448,572.0175,572.0175,369,369,910,910,930,930,244.1094,244.1094,452,452,482,482,200,200,1653,1653,0,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8906,89.8906,0,0,0,0,0,0,0,0,234,234,424,424,677.9999,677.9999,752,752,639,639,448,448,572,572,369,369,910,910,930,930,244.1094,244.1094,452,452,204.1375,204.1375,200,200,1653,1653,44273,44273,"44273.0234",44273.0234,0,0,0,0,82,82,82,82,0,0,82,82,242,242,242,242,0,0,242,242,24,24,0,0,24,24,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,330,330,330,330,0,0,570,570,570,570,0,0,570,570,570,0,0,0,0,0,0,0,95,95,95,95,0,0,1300,1300,1300,1300,0,0
"1980-06",282286.0143,287310.7659,6909.4595,67869.2582,12217.9995,13743.9995,0,421,421,421,0,0,421,421,676,676,1310.9999,1310.9999,2063,2063,1442,1442,1939.9999,1939.9999,1062.9999,1062.9999,1067.0001,1067.0001,857,0,1663,2008,699,699,1017.9999,1285,1285,414,414,1685,1685,676,676,1310.9999,1310.9999,2063,2063,1442,1442,1939.9999,1939.9999,1062.9999,1062.9999,1067.0533,1067.0533,857,857,1663.0001,1663.0001,2008,2008,430.322,430.322,1018,1018,1285,1285,414,414,1685,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.678,268.678,0,0,0,0,0,0,0,0,676,676,1310.9999,1310.9999,2063,2063,1442,1442,1939.9999,1939.9999,1062.9999,1062.9999,1067.0001,1067.0001,857,857,417.6302,417.6302,1274.0792,1274.0792,430.322,430.322,628.8568,628.8568,188.4266,188.4266,414,414,1685,1685,52038.0039,52038.0039,"50579.3164",50579.3164,1458.6869,1458.6869,0,0,1053,1053,1053,1053,0,0,1053,1053,815.9999,815.9999,815.9999,815.9999,0,0,0,0,36,36,0,0,36,36,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,376,376,376,376,0,0,763,763,763,763,0,0,763,763,763,0,0,0,0,0,0,0,104,104,104,104,0,0,1429.9999,1429.9999,1429.9999,1429.9999,0,0
"1980-07",255312.0003,270417.4615,90.8179,45555.0293,13584,15271.9995,3e-04,376,376,376,0,0,376,376,451,451,1188,1188,848,1412.0001,767,767,0,1381,618,618,907,907,0,0,1221,1511,382,326,849,820,820,320,320,1323,1323,457.46,457.46,1188.0001,1188.0001,1412.0001,1412.0001,767,767,1381,1381,655.28,655.28,907.0581,907.0581,697,697,1221.0001,1221.0001,1526.0598,1526.0598,382,382,849,849,867.4102,867.4102,320,320,1323,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,451,1188.0001,1188.0001,1412.0001,1412.0001,767,767,1381,1381,254.4564,254.4564,426.4898,426.4898,697,697,320.478,320.478,798.9354,798.9354,244.1094,244.1094,533.115,533.115,155.1731,155.1731,320,320,1323,1323,52288,52288,"52265.2969",52265.2969,22.7045,22.7045,0,0,713,713,713,713,0,0,713,713,252,252,266.92,266.92,0,0,0,0,28,28,0,0,29.88,29.88,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,439,439,439,439,0,0,844,844,844,844,0,0,844,844,844,0,0,0,0,0,0,0,131,131,131,131,0,0,1560,1560,1559.9999,1559.9999,1e-04,1e-04
"1980-08",244837.067,253037.9284,727.3213,25501.1611,12314,13863.9995,4e-04,312,312,312,0,0,312,312,277,277,940,940,1008,1008,330,330,394.7333,725.0001,507,507,857.0001,857.0001,433,117.8,825,1344,269,269,598,545.0001,0,263,263,1073,1073,293.42,293.42,940,940,883.5897,883.5897,273.2629,273.2629,763.1887,763.1887,507,507,857.0386,857.0386,433,433,825,825,1344,1344,269,269,598,598,576.5104,576.5104,262.3171,262.3171,1073,1073,0,0,0,0,124.4103,124.4103,56.7371,56.7371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6829,0.6829,0,0,277,277,940,940,883.5897,883.5897,179,179,725.0001,725.0001,0,0,236.6211,236.6211,433,433,224.7116,224.7116,0,0,8.2227,8.2227,444.1561,444.1561,181.585,181.585,262.3171,262.3171,1073,1073,52265,52265,"52265.0547",52265.0547,0,0,0,0,506,506,506,506,0,0,177.0869,177.0869,167,167,176.82,176.82,0,0,0,0,18,18,82,82,19.28,19.28,82,82,0,0,0,0,18,18,0,0,0,0,0,0,0,0,374,374,374,374,0,0,775,775,775,775,0,0,775,775,775,0,0,0,0,0,0,0,112,112,112,112,0,0,1430,1430,1429.9999,1429.9999,1e-04,1e-04
