"Date","58_AGG_IrrigDemand","58_AGG_IrrigSupply","58_AGG_IrrigShortage","58_AGG_IrrigSupDirectFlow","58_AGG_MunDemand","58_AGG_MunSupply","58_AGG_MunShortage","5800583_D_IrrigDemand","5800583_D_IrrigSupply","5800583_D_IrrigShortage","5800583_D_IrrigSupDirectFlow","58_ADY001_IrrigDemand","58_ADY002_IrrigDemand","58_ADY003_IrrigDemand","58_ADY004_IrrigDemand","58_ADY005_IrrigDemand","58_ADY006_IrrigDemand","58_ADY007_IrrigDemand","58_ADY008_IrrigDemand","58_ADY001_IrrigSupply","58_ADY002_IrrigSupply","58_ADY003_IrrigSupply","58_ADY004_IrrigSupply","58_ADY005_IrrigSupply","58_ADY006_IrrigSupply","58_ADY007_IrrigSupply","58_ADY008_IrrigSupply","58_ADY001_IrrigShortage","58_ADY002_IrrigShortage","58_ADY003_IrrigShortage","58_ADY004_IrrigShortage","58_ADY005_IrrigShortage","58_ADY006_IrrigShortage","58_ADY007_IrrigShortage","58_ADY008_IrrigShortage","58_ADY001_IrrigSupDirectFlow","58_ADY002_IrrigSupDirectFlow","58_ADY003_IrrigSupDirectFlow","58_ADY004_IrrigSupDirectFlow","58_ADY005_IrrigSupDirectFlow","58_ADY006_IrrigSupDirectFlow","58_ADY007_IrrigSupDirectFlow","58_ADY008_IrrigSupDirectFlow","5800649_D_IrrigDemand","5800649_D_IrrigSupply","5800649_D_IrrigShortage","5800649_D_IrrigSupDirectFlow","5800847_D_IrrigDemand","5800847_D_IrrigSupply","5800847_D_IrrigShortage","5800847_D_IrrigSupDirectFlow","5804685_D_IrrigDemand","5804685_D_IrrigSupply","5804685_D_IrrigShortage","5804685_D_IrrigSupDirectFlow","5800895_D_IrrigDemand","5800895_D_IrrigSupply","5800895_D_IrrigShortage","5800895_D_IrrigSupDirectFlow","5800915_D_IrrigDemand","5800915_D_IrrigSupply","5800915_D_IrrigShortage","5800915_D_IrrigSupDirectFlow","5800943_D_IrrigDemand","5800943_D_IrrigSupply","5800943_D_IrrigShortage","5800943_D_IrrigSupDirectFlow","58_AMY001_MunDemand","58_AMY001_MunSupply","58_AMY001_MunShortage","5801869_MunDemand","5801869_MunSupply","5801869_MunShortage","5801919_MunDemand","5801919_MunSupply","5801919_MunShortage","5805059_D_MunDemand","5805059_D_MunSupply","5805059_D_MunShortage","5805066_MunDemand","5805066_MunSupply","5805066_MunShortage","5801583_MunDemand","5801583_MunSupply","5801583_MunShortage","5805055_MunDemand","5805055_MunSupply","5805055_MunShortage"
"1980-01",27,27,0,27,102,102,0,0,0,0,0,0,0,0,0,17,0,0,10,0,0,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-02",28,28,0,28,91,91,0,0,0,0,0,0,4,0,0,12,0,0,12,0,4,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-03",27,27,0,27,107,107,0,0,0,0,0,0,6,0,0,11,0,0,10,0,6,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-04",238,239.8363,0,238,99,99,0,0,0,0,0,5,38,60,10,54,15,27,29,5.3,38,60,10.6,54,15.8541,27.0813,29.001,0,0,0,0,0,0,0,0,5,38,60,10,54,15,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-05",4914,4951.9411,0,4914,102,102,0,50,50,0,50,250,546,693,335,804,427,785,624.9999,250,546,693,335.1,804,451.1227,787.2262,625.0295,0,0,0,0,0,0,0,0,250,546,693,335,804,427,785,624.9999,73,73,0,73,36,36,0,36,162,170.7664,0,162,50,50,0,50,33,33,0,33,45,47.6964,0,45,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-06",17912.0004,17979.3224,1e-04,17885.9456,105,105,0,218,218,0,218,994.0001,1677,2003.0001,1481,2303,958,1763,1954.0001,994.0002,1677,2003.0001,1481,2303,1012.7362,1767.9489,1954.0673,0,0,0,0,0,0,0,0,994.0002,1677,2003.0001,1481,2303,958,1763,1954.0001,792,792,0,792,245,245,0,245,1932,1932,1e-04,1905.9451,862,862,0,862,500,500,0,500,230,237.5698,0,230,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-07",14534,14583.7195,0,14263.8565,172,172,0,128,128,0,128,726,1188.9999,1373,1191.0001,1954,793.0001,1460,1094,726.0001,1188.9999,1373,1191.0001,1954,838.3415,1464.1405,1094.0558,0,0,0,0,0,0,0,0,726.0001,1188.9999,1373,1191.0001,1954,793.0001,1460,1094,997.9999,997.9999,0,997.9999,223,223,0,223,1915,1915,0,1644.8564,825,825,0,825,394,394,0,394,271,271.1817,0,271,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-08",6143,6095.6561,184,5959,133,133,0,26,26,0,26,241,370,500.0001,323,678,423,778,510.0001,241,392.2,530.0001,328.58,714.4495,432.634,780.2017,540.5909,0,0,0,0,0,0,0,0,241,370,500.0001,323,678,423,778,510.0001,604,604,0,604,46,46,0,46,1130.9999,1130.9999,0,1130.9999,163,163,0,163,166,166,0,166,184,0,184,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-09",4614,4621.3816,122,4151.212,120,120,0,17,17,0,17,122,335,452,270,595,382,703,455,123.12,355.1,478.92,286.2,626.8309,384.3498,704.989,482.2919,0,0,0,0,0,0,0,0,122,335,452,270,595,382,703,455,243,243,0,243,23,24.58,0,23,682,682,0,341.212,113,113,0,113,100,100,0,100,122,0,122,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-10",1353,1371.8554,0,1353,117,117,0,3,3,0,3,124,117,108,65,135,92,168,121,124,117,114.68,68.9,142.2221,92.5737,168.4717,121.0063,0,0,0,0,0,0,0,0,124,117,108,65,135,92,168,121,53,53,0,53,2,2,0,2,152,152,0,152,179,179,0,179,13,13,0,13,21,21.0016,0,21,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-11",32,32,0,32,95,95,0,0,0,0,0,0,9,0,0,16,0,0,7,0,9,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980-12",20,20,0,20,99,99,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-01",45,45,0,45,102,102,0,0,0,0,0,0,21,0,0,17,0,0,7,0,21,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,21,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-02",50,50,0,50,91,91,0,0,0,0,0,0,33,0,0,11,0,0,6,0,33,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,33,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-03",53,53,0,53,107,107,0,0,0,0,0,0,36,0,0,11,0,0,6,0,36,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-04",1819,1840.909,0,1819.0001,99,99,0,5,5,0,5,28,424,285,68,250,95,175,230,29.88,424,285,72.28,250,95.5818,175.4963,230.0066,0,0,0,0,0,0,0,0,28,424,285,68,250,95,175,230,45,47.7,0,45,7,7.22,0,7,113,119.4274,0,113,78,78,0,78,16,16,0,16,0,5.3168,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-05",5147,5151.2427,0,5147,102,102,0,27,27,0,27,180,1052,800,580,1130,305,562,448,180,1052,800,580,1130,306.868,563.5985,448.0211,0,0,0,0,0,0,0,0,180,1052,800,580,1130,305,562,448,9,9,0,9,20,20,0,20,17,17.7551,0,17,5,5,0,5,7,7,0,7,5,5,0,5,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-06",14484,14493.2206,0,14484.0001,105,105,0,120,120,0,120,835,1410,1685,1225.0001,1879.9999,807.0001,1485,1646,835.0001,1410,1685,1225.0001,1879.9999,811.9527,1489.2113,1646.0565,0,0,0,0,0,0,0,0,835.0001,1410,1685,1225.0001,1879.9999,807.0001,1485,1646,617,617,0,617,191,191,0,191,1504,1504,0,1504,466,466,0,466,435,435,0,435,178,178,0,178,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-07",10935.9999,10851.5231,92.3162,9883.814,172,172,0,78,78,0,78,605,1031,1207,789,1223.9999,688,1265,948,605.0001,1031,1207,788.9999,1223.9999,692.2034,1268.5875,948.0483,0,0,0,1e-04,0,0,0,0,605.0001,1031,1207,788.9999,1223.9999,688,1265,947.9999,497,497,0,497,80,80,0,80,1589,1589,0,629.1302,430,430,0,430,275,275,0,275,230,137.6839,92.3161,137.6839,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-08",6074,6028.186,215,5262.7147,133,133,0,30,30,0,30,147,422,570,340,768,482,884.9999,580,152.62,447.12,604.2,360.4,809.2642,484.9622,887.5098,614.7897,0,0,0,0,0,0,0,0,147,422,570,340,768,482,884.9999,580,369,369,0,369,42,44.32,0,42,944.0001,944.0001,0,347.7147,188,188,0,188,92,92,0,92,215,0,215,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-09",4530,4535.7861,122,3824.5769,120,120,0,17,17,0,17,107,315,427,255,570,360,663,430,113.22,333.9,452.42,270.3,600.4935,362.2048,664.8755,455.7924,0,0,0,0,0,0,0,0,107,315,427,255,570,360,663,430,346,346,0,346,23,24.58,0,23,682,682,0,98.5769,113,113,0,113,100,100,0,100,122,0,122,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-10",783,785.6665,0,783,117,117,0,0,0,0,0,37,137,194,31,43,30,68,54,37,137,194,31,45.4787,30.1837,68.0021,54.0021,0,0,0,0,0,0,0,0,37,137,194,31,43,30,68,54,0,0,0,0,0,0,0,0,189,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-11",106,106,0,106,95,95,0,0,0,0,0,0,9,0,0,16,0,0,75,0,9,0,0,16,0,0,75,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,75,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981-12",93,93,0,93,99,99,0,0,0,0,0,0,6,0,0,6,0,0,75,0,6,0,0,6,0,0,75,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,75,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-01",100,100,0,100,102,102,0,0,0,0,0,0,0,0,0,17,0,0,77,0,0,0,0,17,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,77,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-02",94,94,0,94,91,91,0,0,0,0,0,0,4,0,0,12,0,0,72,0,4,0,0,12,0,0,72,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,72,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-03",98,98,0,98,107,107,0,0,0,0,0,0,2,0,0,6,0,0,84,0,2,0,0,6,0,0,84,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,84,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-04",389,389,0,389,99,99,0,0,0,0,0,121,91,0,0,73,3,4,91,121,91,0,0,73,3,4,91,0,0,0,0,0,0,0,0,121,91,0,0,73,3,4,91,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-05",5436.9999,5457.7302,0,5437,102,102,0,25,25,0,25,450,911,834,322,809,410,752.9999,598,450,911.0001,834,322.12,809,414.1586,762.3145,598.0282,0,0,0,0,0,0,0,0,450,911.0001,834,322,809,410,752.9999,598,60,60,0,60,29,29,0,29,132,139.1089,0,132,40,40,0,40,27,27,0,27,37,37,0,37,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-06",16773,16777.0788,0.1675,16772.8326,105,105,0,100,100,0,100,955,1621,2086,1452.9999,2181,1147,1467,1863.0001,955.0001,1621,2086,1453,2181,1147,1471.165,1863.0555,0,0,0,0,0,0,0,0,955.0001,1621,2086,1453,2181,1147,1467,1863,545.9999,545.9999,0,545.9999,329,329,0,329,1332,1332,0,1332,982,981.8325,0.1675,981.8325,340,340,0,340,371,371.0256,0,371,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-07",15721.9999,15725.8703,1e-04,15722,172,172,0,78,78,0,78,996,1545.9999,1655,1287,2230,1289,1335,1088,996.0001,1545.9999,1654.9999,1287.0001,2230,1289,1338.7859,1088.0513,0,0,1e-04,0,0,0,0,0,996.0001,1545.9999,1654.9999,1287.0001,2230,1289,1335,1088,621,621,0,621,396,396,0,396,1596,1596,0,1596,697,697,0,697,330,330,0,330,578.0001,578.0332,0,578.0001,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-08",6383.9999,6543.8122,14.8724,6331.8636,133,133,0,59,59,0,59,142,540,537,320,727,453,833,547.9999,145.32,540,569.0201,339.2,765.7142,478.9826,835.3576,581.0701,0,0,0,0,0,0,0,0,142,540,537.0001,320,727,453,833,547.9999,295,312.7,0,295,42,44.32,0,42,1220,1220,0,1220,356,356,0,356,92,92,0,92,220,205.1276,14.8724,167.8636,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-09",3842.0001,3921.0568,27,3774,120,120,0,8,8,0,8,77,230,312,187,413,263,483,312,81.42,243.8,330.52,198.02,435.2727,278.1644,484.3651,330.5147,0,0,0,0,0,0,0,0,77,230,312,187,413,263,483,312,270,270,0,270,13,13.98,0,13,999,999,0,999,153,153,0,153,54,54,0,54,68,41,27,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-10",1095,1110.0165,0,1095,117,117,0,0,0,0,0,17,243,67,40,83,57,105,105,17.82,243,70.82,42.4,87.6186,60.0557,105.2978,105.0039,0,0,0,0,0,0,0,0,17,243,67,40,83,57,105,105,18,18,0,18,0,0,0,0,336,336,0,336,17,17,0,17,0,0,0,0,7,7.0005,0,7,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-11",96,96,0,96,95,95,0,0,0,0,0,0,0,0,0,17,0,7,72,0,0,0,0,17,0,7,72,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982-12",92,92,0,92,99,99,0,0,0,0,0,0,0,0,0,8,0,8,76,0,0,0,0,8,0,8,76,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-01",84,84,0,84,102,102,0,0,0,0,0,0,5,0,0,8,0,5,66,0,5,0,0,8,0,5,66,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-02",80,80,0,80,91,91,0,0,0,0,0,0,4,0,0,10,0,5,61,0,4,0,0,10,0,5,61,0,0,0,0,0,0,0,0,0,4,0,0,10,0,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-03",83,83,0,83,107,107,0,0,0,0,0,0,1,0,0,5,0,0,77,0,1,0,0,5,0,0,77,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-04",218,218,0,218,99,99,0,0,0,0,0,0,31,0,0,51,3,42,87,0,31,0,0,51,3,42,87,0,0,0,0,0,0,0,0,0,31,0,0,51,3,42,87,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-05",4888.9998,4955.6469,0,4888.9998,102,102,0,25,25,0,25,213,640,1218.9999,285,669,362,665,527,213,640,1218.9999,285.1,669,382.4217,703.3486,527.0248,0,0,0,0,0,0,0,0,213,640,1218.9999,285,669,362,665,527,49,49,0,49,54,54,0,54,103,108.8749,0,103,30,30,0,30,20,20,0,20,28,29.877,0,28,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-06",13492,13538.1126,0,13492.0002,105,105,0,83,83,0,83,879,2026,2017.0001,1511,1631.9999,640,1178,1525,879.0001,2026,2017.0001,1511.0001,1631.9999,676.4402,1181.3361,1525.0447,0,0,0,0,0,0,0,0,879.0001,2026,2017.0001,1511.0001,1631.9999,640,1178,1525,363,363,0,363,179,179,0,179,880,880,0,880,254,254,0,254,220,220,0,220,105,111.2915,0,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-07",14383.0003,14429.5439,0,14383.0003,172,172,0,161,161,0,161,935,1740,1589,1421,2482.0002,648.0001,1287,1410,935.0001,1740,1589,1421,2482.0002,685.0854,1292.0016,1410.0455,0,0,0,0,0,0,0,0,935.0001,1740,1589,1421,2482.0002,648.0001,1287,1410,435,435,0,435,141,141,0,141,1385,1385,0,1385,285,285,0,285,274,274,0,274,190,194.4111,0,190,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-08",5693,5879.8463,0,5693,133,133,0,30,30,0,30,134,425,522,312,707,440,810,533,139.64,426.5,553.12,330.52,744.6443,465.0526,812.2971,565.1703,0,0,0,0,0,0,0,0,134,425,522.0001,312,707,440,810,533,297,314.62,0,297,42,44.32,0,42,948,948,0,948,188,188,0,188,92,92,0,92,213,225.962,0,213,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-09",4746,4818.3771,85.9149,4618,120,120,0,17,17,0,17,115,343,463,278,600,392,722,463,121.9,363.78,490.98,294.88,632.0984,414.1298,724.0522,490.9716,0,0,0,0,0,0,0,0,115,343,463,278,600,392,722,463,257,257,0,257,25,26.5,0,25,718,718,0,718,117,117,0,117,108,108,0,108,128,42.0851,85.9149,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-10",1418,1443.0754,0,1418,117,117,0,0,0,0,0,32,149,128,139,160,108,200,143,33.72,149,135.88,139,168.5596,114.3391,200.5672,143.0075,0,0,0,0,0,0,0,0,32,149,128,139,160,108,200,143,71,71,0,71,6,6,0,6,179,179,0,179,50,50,0,50,25,25,0,25,28,28.0022,0,28,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-11",59,59,0,59,95,95,0,0,0,0,0,0,0,0,0,18,0,0,41,0,0,0,0,18,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1983-12",53,53,0,53,99,99,0,0,0,0,0,0,0,0,0,10,0,0,43,0,0,0,0,10,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-01",53,53,0,53,102,102,0,0,0,0,0,0,3,0,0,2,0,0,48,0,3,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-02",41,41,0,41,91,91,0,0,0,0,0,0,0,0,0,2,0,0,39,0,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-03",48,48,0,48,107,107,0,0,0,0,0,0,1,0,0,6,0,0,41,0,1,0,0,6,0,0,41,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-04",223,223,0,223,99,99,0,0,0,0,0,0,57,44,0,53,8,10,51,0,57,44,0,53,8,10,51,0,0,0,0,0,0,0,0,0,57,44,0,53,8,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-05",6746.9999,6810.6119,0,6746.9999,102,102,0,75,75,0,75,330,720,909,443,1069,562.9999,1035,827,330,720,909,443,1069,595.2458,1043.3774,827.0391,0,0,0,0,0,0,0,0,330,720,909,443,1069,562.9999,1035,827,142,142,0,142,71,71,0,71,313,330.4775,0,313,95,95,0,95,67,67,0,67,88,93.4721,0,88,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-06",12466.9999,12504.1609,0,12440.5117,105,105,0,186,186,0,186,1119,1586.9999,1299.0001,1557,2153,568,1046.9999,1258,1119,1586.9999,1299.0001,1557,2153,600.5305,1049.9739,1258.0397,0,0,0,0,0,0,0,0,1092.5118,1586.9999,1299.0001,1557,2153,568,1046.9999,1258,275,275,0,275,82,82,0,82,906,906,0,906,170,170,0,170,180,180,0,180,80,81.6169,0,80,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-07",15133.9997,15134.1288,0,15133.9998,172,172,0,194,194,0,194,947,1667,1553,1586.9999,2014,1005.0001,1631,1319.9999,947.0001,1667,1553,1586.9999,2014,1005.0001,1631.0486,1320.0482,0,0,0,0,0,0,0,0,947.0001,1667,1553,1586.9999,2014,1005.0001,1631,1319.9999,482,482,0,482,194,194,0,194,1540.9999,1540.9999,0,1540.9999,323,323,0,323,263,263,0,263,413,413.0321,0,413,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-08",5588,5777.4101,0,5588,133,133,0,26,26,0,26,128,365,559,488,672,418,768,505,132.88,386.9,559,488,707.7719,441.9898,813.2128,535.291,0,0,0,0,0,0,0,0,128,365,559,488,672,418,768,505,263,278.98,0,263,49,49,0,49,841,841,0,841,236,236,0,236,80,80,0,80,190,201.3846,0,190,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-09",3204,3343.9728,0,3204,120,120,0,8,8,0,8,78,233,315,188,423,267,492,317,82.88,247.18,333.9,199.48,445.8077,282.0126,520.6441,335.8146,0,0,0,0,0,0,0,0,78,233,315,188,423,267,492,317,136,136,0,136,13,13.98,0,13,551,551,0,551,61,61,0,61,54,54,0,54,68,72.2737,0,68,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-10",923,929.9829,0,923,117,117,0,0,0,0,0,7,155,28,17,43,25,45,74,7.22,155,29.88,17.82,43,26.4234,47.6377,74.0017,0,0,0,0,0,0,0,0,7,155,28,17,43,25,45,74,0,0,0,0,0,0,0,0,529,529,0,529,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-11",31,31,0,31,95,95,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-12",23,23,0,23,99,99,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-01",23,23,0,23,102,102,0,0,0,0,0,0,3,0,0,0,0,0,20,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
